id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
10270250,react,facebook/react,JavaScript,318,The library for web and native user interfaces.,47718,232726,https://avatars.githubusercontent.com/u/69631?v=4
2126244,bootstrap,twbs/bootstrap,JavaScript,267,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",79032,171662,https://avatars.githubusercontent.com/u/2918581?v=4
70107786,next.js,vercel/next.js,JavaScript,256,The React Framework,27797,129763,https://avatars.githubusercontent.com/u/14985020?v=4
576201,three.js,mrdoob/three.js,JavaScript,174,JavaScript 3D Library.,35575,104587,https://avatars.githubusercontent.com/u/97088?u=95046da3776175b5f3d1ad2137704cd123e04d9e&v=4
382496361,uptime-kuma,louislam/uptime-kuma,JavaScript,507,A fancy self-hosted monitoring tool,5758,65194,https://avatars.githubusercontent.com/u/1336778?u=5f96cafa12ed95d786d4b84bcf284e8fb2bedd89&v=4
92443980,drawio-desktop,jgraph/drawio-desktop,JavaScript,219,Official electron build of draw.io,5153,52776,https://avatars.githubusercontent.com/u/1769238?v=4
766341786,puter,HeyPuter/puter,JavaScript,697,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",2049,28880,https://avatars.githubusercontent.com/u/103972607?v=4
43695474,quasar,quasarframework/quasar,JavaScript,50,Quasar Framework - Build high-performance VueJS user interfaces in record time,3578,26319,https://avatars.githubusercontent.com/u/23064371?v=4
667110339,drawdb,drawdb-io/drawdb,JavaScript,737,"Free, simple, and intuitive online database diagram editor and SQL generator.",1761,24979,https://avatars.githubusercontent.com/u/139706923?v=4
631254164,one-api,songquanpeng/one-api,JavaScript,448,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",4853,23126,https://avatars.githubusercontent.com/u/39998050?v=4
95412229,vue-admin-template,PanJiaChen/vue-admin-template,JavaScript,18,a vue2.0 minimal admin template ,7447,20153,https://avatars.githubusercontent.com/u/8121621?u=4789e0163407a88c30a80b2fda7ed87d403370ef&v=4
123220152,FreeTube,FreeTubeApp/FreeTube,JavaScript,2028,An Open Source YouTube app for privacy,1045,16577,https://avatars.githubusercontent.com/u/35975737?v=4
270722949,lucide,lucide-icons/lucide,JavaScript,839,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,683,15681,https://avatars.githubusercontent.com/u/66879934?v=4
502863191,Fay,xszyou/Fay,JavaScript,107,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。,1905,10141,https://avatars.githubusercontent.com/u/4014273?v=4
838695230,react-bits,DavidHDev/react-bits,JavaScript,1216,"An open source collection of animated, interactive & fully customizable React components for building stunning, memorable user interfaces.",274,8096,https://avatars.githubusercontent.com/u/48634587?u=4917ba16965842f56b1a47b6bdfebcaee22083eb&v=4
438514144,wechat-bot,wangrongding/wechat-bot,JavaScript,830,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...,943,7574,https://avatars.githubusercontent.com/u/42437658?u=b4ca014df2ea1b3a80445d99972a377e51bbf11a&v=4
793866369,Checkmate,bluewave-labs/Checkmate,JavaScript,434,"Checkmate is an open-source, self-hosted tool designed to track and monitor server hardware, uptime, response times, and incidents in real-time with beautiful visualizations.",242,4401,https://avatars.githubusercontent.com/u/165089105?v=4
699424633,OpenSign,OpenSignLabs/OpenSign,JavaScript,263,🔥 The free & Open Source DocuSign alternative,368,4298,https://avatars.githubusercontent.com/u/146751146?v=4
600475150,Cosmos-Server,azukaar/Cosmos-Server,JavaScript,166,"☁️ The Most Secure and Easy Selfhosted Home Server. Take control of your data and privacy without sacrificing security and stability  (Authentication, anti-DDOS, anti-bot)",152,4257,https://avatars.githubusercontent.com/u/7872597?u=ae8deafc3869e169e4c5ac56f60f484a5ff19d34&v=4
358226004,pollinations,pollinations/pollinations,JavaScript,157,Free Open-Source Image and Text Generation,96,752,https://avatars.githubusercontent.com/u/86964862?v=4
