id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
2579314,Faker,fzaninotto/Faker,PHP,5,Faker is a PHP library that generates fake data for you,3208,26131,https://avatars.githubusercontent.com/u/99944?u=24e77d6928aa3af0d7cb71cf5097fcdb9ed23c53&v=4
458058,symfony,symfony/symfony,PHP,5,The Symfony PHP framework,8326,25848,https://avatars.githubusercontent.com/u/143937?v=4
7548986,framework,laravel/framework,PHP,6,The Laravel Framework.,8530,25025,https://avatars.githubusercontent.com/u/958072?v=4
2889328,WordPress,WordPress/WordPress,PHP,6,"WordPress, Git-ified. This repository is just a mirror of the WordPress subversion repository. Please do not send pull requests. Submit pull requests to https://github.com/WordPress/wordpress-develop and patches to https://core.trac.wordpress.org/ instead.",10346,15532,https://avatars.githubusercontent.com/u/276006?v=4
82238168,monica,monicahq/monica,PHP,17,"Personal CRM. Remember everything about your friends, family and business relationships.",1547,15080,https://avatars.githubusercontent.com/u/25832602?v=4
47495360,koel,koel/koel,PHP,9,🐦 A personal music streaming server that works.,1646,12894,https://avatars.githubusercontent.com/u/20983373?v=4
28628034,flarum,flarum/flarum,PHP,5,Simple forum software for building great communities.,1326,11967,https://avatars.githubusercontent.com/u/5549034?v=4
61490598,PhpSpreadsheet,PHPOffice/PhpSpreadsheet,PHP,2,A pure PHP library for reading and writing spreadsheet files,2365,10395,https://avatars.githubusercontent.com/u/1836015?v=4
2884111,magento2,magento/magento2,PHP,2,"All Submissions you make to Magento Inc. (""Magento"") through GitHub are subject to the following terms and conditions: (1) You grant Magento a perpetual, worldwide, non-exclusive, no charge, royalty free, irrevocable license under your applicable copyrights and patents to reproduce, prepare derivative works of, display, publically perform, sublicense and distribute any feedback, ideas, code, or other information (“Submission"") you submit through GitHub. (2) Your Submission is an original work of authorship and you are the owner or are legally entitled to grant the license stated above. (3) You agree to the Contributor License Agreement found here:  https://github.com/magento/magento2/blob/master/CONTRIBUTOR_LICENSE_AGREEMENT.html",8626,9687,https://avatars.githubusercontent.com/u/168457?v=4
2699935,PHP_CodeSniffer,squizlabs/PHP_CodeSniffer,PHP,6,PHP_CodeSniffer tokenizes PHP files and detects violations of a defined set of coding standards.,1386,8861,https://avatars.githubusercontent.com/u/997547?v=4
10238429,webshell,tennc/webshell,PHP,4,This is a webshell open source project,4980,7333,https://avatars.githubusercontent.com/u/670357?u=8dbf13ab6ea0294a146f8e0954bb80c5d559208a&v=4
6763587,PrestaShop,PrestaShop/PrestaShop,PHP,5,"PrestaShop is an Open Source e-commerce platform, committed to providing the best shopping cart experience for both merchants and customers.",4208,6099,https://avatars.githubusercontent.com/u/2815696?v=4
9826184,elasticsearch-php,elastic/elasticsearch-php,PHP,4,Official PHP low-level client for Elasticsearch.,892,4679,https://avatars.githubusercontent.com/u/6764390?v=4
95011974,akaunting,akaunting/akaunting,PHP,6,Free and Online Accounting Software,1593,4433,https://avatars.githubusercontent.com/u/26357771?v=4
74386167,psalm,vimeo/psalm,PHP,5,A static analysis tool for finding errors in PHP applications,454,4404,https://avatars.githubusercontent.com/u/317769?v=4
222873550,crater,bytefury/crater,PHP,6,Free & Open Source Invoice App for Freelancers & Small Businesses,858,4316,https://avatars.githubusercontent.com/u/57981415?v=4
1543827,money,moneyphp/money,PHP,4,PHP implementation of Fowler's Money pattern.,371,3810,https://avatars.githubusercontent.com/u/17042185?v=4
1957456,dolibarr,Dolibarr/dolibarr,PHP,6,"Dolibarr ERP CRM is a modern software package to manage your company or foundation activity (contacts, suppliers, invoices, orders, stocks, agenda, accounting, ...). It is open source software written in PHP and designed for small and medium businesses, foundations and freelancers. You can freely install, use and distribute it as a standalone application or as a web application to use it from every internet access and media.",1833,2713,https://avatars.githubusercontent.com/u/877491?v=4
3614664,PHPCompatibility,PHPCompatibility/PHPCompatibility,PHP,1,PHP Compatibility check for PHP_CodeSniffer,153,1656,https://avatars.githubusercontent.com/u/41186537?v=4
15231212,jetpack,Automattic/jetpack,PHP,3,"Security, performance, marketing, and design tools — Jetpack is made by WordPress experts to make WP sites safer and faster, and help you grow your traffic.",747,1346,https://avatars.githubusercontent.com/u/887802?v=4
211499617,exploits,mm0r1/exploits,PHP,18,Pwn stuff.,309,1211,https://avatars.githubusercontent.com/u/12255404?v=4
330980599,coder-kung-fu,yanfeizhang/coder-kung-fu,PHP,7,开发内功修炼,206,1165,https://avatars.githubusercontent.com/u/6801783?u=f48017dcdf757b5f5e8a3776c7d69b26d574ac58&v=4
75645659,wordpress-develop,WordPress/wordpress-develop,PHP,1,"WordPress Develop, Git-ified. Synced from git://develop.git.wordpress.org/, including branches and tags! This repository is just a mirror of the WordPress subversion repository. Please include a link to a pre-existing ticket on https://core.trac.wordpress.org/ with every pull request.",929,852,https://avatars.githubusercontent.com/u/276006?v=4
374132359,laravel-crm,krayin/laravel-crm,PHP,5,Free & Opensource Laravel CRM solution for SMEs and Enterprises for complete customer lifecycle management.,103,656,https://avatars.githubusercontent.com/u/86250863?v=4
411823343,laravel-authentication-log,rappasoft/laravel-authentication-log,PHP,31,Log user authentication details and send new device notifications.,4,132,https://avatars.githubusercontent.com/u/6026504?u=c2c8206e9b98653cc0887addeaf579308bf435e3&v=4
