id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
62156403,zju-icicles,QSCTech/zju-icicles,HTML,184,浙江大学课程攻略共享计划,8233,29146,https://avatars.githubusercontent.com/u/4727983?v=4
152327866,awesome-piracy,Igglybuff/awesome-piracy,HTML,112,A curated list of awesome warez and piracy links,1810,19794,https://avatars.githubusercontent.com/u/8899226?u=aff883aaa194b45852ac86c8dbb164bb32b05915&v=4
30675533,fonts,google/fonts,HTML,30,"Font files available from Google Fonts, and a public issue tracker for all things Google Fonts",2438,15734,https://avatars.githubusercontent.com/u/1342004?v=4
419347358,cs-self-learning,PKUFlyingPig/cs-self-learning,HTML,172,计算机自学指南,1719,12629,https://avatars.githubusercontent.com/u/60659728?u=6d9732dc87e3cf8d6952b25499519c2c3f289680&v=4
61204818,opensource.guide,github/opensource.guide,HTML,36,📚 Community guides for open source creators,15506,11268,https://avatars.githubusercontent.com/u/9919?v=4
1300192,Spoon-Knife,octocat/Spoon-Knife,HTML,37,This repo is for demonstration purposes only.,129649,11263,https://avatars.githubusercontent.com/u/583231?u=a59fef2a493e2b67dd13754231daf220c82ba84d&v=4
39575101,blog_os,phil-opp/blog_os,HTML,59,Writing an OS in Rust,798,10596,https://avatars.githubusercontent.com/u/1131315?v=4
6561551,Tailwind-Elements,mdbootstrap/Tailwind-Elements,HTML,52,"𝙃𝙪𝙜𝙚 collection of Tailwind components, sections and templates 😎 - FREE for commercial use",1498,9628,https://avatars.githubusercontent.com/u/20553039?v=4
246128823,html-css,gustavoguanabara/html-css,HTML,91,Curso de HTML5 e CSS3,2152,7921,https://avatars.githubusercontent.com/u/8683378?u=01b06a154f04dadaa4e4131497fa2442e6323cbc&v=4
53416555,learning-area,mdn/learning-area,HTML,25,Github repo for the MDN Learning Area. ,21759,5285,https://avatars.githubusercontent.com/u/7565578?v=4
125241352,tidytuesday,rfordatascience/tidytuesday,HTML,26,Official repo for the #tidytuesday project,1991,5000,https://avatars.githubusercontent.com/u/31736571?v=4
31560300,beautiful-jekyll,daattali/beautiful-jekyll,HTML,24,✨ Build a beautiful and simple website in literally minutes. Demo at https://beautifuljekyll.com,13333,4287,https://avatars.githubusercontent.com/u/952340?v=4
377305568,learn-to-cloud,learntocloud/learn-to-cloud,HTML,137,Learn the fundamentals of cloud computing,557,3385,https://avatars.githubusercontent.com/u/90214606?v=4
410249461,machine_learning_complete,Nyandwi/machine_learning_complete,HTML,321,"A comprehensive machine learning repository containing 30+ notebooks on different concepts, algorithms and techniques.",468,3306,https://avatars.githubusercontent.com/u/52796597?u=64b855a587f7166ffc470d48b439bff8a27d9e81&v=4
375081980,osint_stuff_tool_collection,cipher387/osint_stuff_tool_collection,HTML,860,A collection of several hundred online tools for OSINT,248,2142,https://avatars.githubusercontent.com/u/66636466?u=60d5ac99d112126df2c2d3cee4b6991a9713372f&v=4
335896927,free-programming-resources,liyupi/free-programming-resources,HTML,25,💎 免费的编程资源大全，持续更新！🔥 覆盖各种语言和方向（Java \ Python \ C++ \ JavaScript \ Golang \ 前端 \ 后端等）的学习路线、贴心教程、项目实战、编程书籍、面试合集、实用资源等，对程序员非常有帮助！,436,2088,https://avatars.githubusercontent.com/u/26037703?u=14504f0bc2ba8b8234f977821c62f1dbc053d23c&v=4
158997622,kaggle-solutions,faridrashidi/kaggle-solutions,HTML,37,🏅 Collection of Kaggle Solutions and Ideas 🏅,613,1916,https://avatars.githubusercontent.com/u/2772503?v=4
490465859,Flipper,UberGuidoZ/Flipper,HTML,243,Playground (and dump) of stuff I make or modify for the Flipper Zero,302,1866,https://avatars.githubusercontent.com/u/57457139?u=3b283c3083a1fee457b897d7c8fda97b873e9807&v=4
10009991,rdkit,rdkit/rdkit,HTML,4,The official sources for the RDKit library,695,1768,https://avatars.githubusercontent.com/u/2018047?v=4
174074570,javascript-interview-questions,learning-zone/javascript-interview-questions,HTML,19,JavaScript Interview Questions ( vES6 ),480,1271,https://avatars.githubusercontent.com/u/10107543?u=829197eacbb71e1a5eb6dea11610f5758e022933&v=4
354375005,CEH-v11-Study-Guide,imrk51/CEH-v11-Study-Guide,HTML,11,,311,471,https://avatars.githubusercontent.com/u/11171288?u=979f2c12bbaec99ed8af09552ea52a9a34180dba&v=4
475505735,Data-Science-ML-Full-Stack-2022,hemansnation/Data-Science-ML-Full-Stack-2022,HTML,38,Everything you need to know for data science.,65,222,https://avatars.githubusercontent.com/u/37770869?u=53a78c26e51896deea57df9228a7025da7cae011&v=4
524554186,Red-Team-Management,CyberSecurityUP/Red-Team-Management,HTML,43,,27,130,https://avatars.githubusercontent.com/u/34966120?u=67dd2cfac0d0146bcea64b676b965347447dc7b0&v=4
535310036,nlw-esports-explorer,maykbrito/nlw-esports-explorer,HTML,13,Projeto desenvolvido no evento Next Level Week (NLW) da Rocketseat ,38,82,https://avatars.githubusercontent.com/u/6643122?u=080d431798575847c1b30df938191fae25e55fb8&v=4
