id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
21540759,awesome-go,avelino/awesome-go,Go,72,"A curated list of awesome Go frameworks, libraries and software",11968,134347,https://avatars.githubusercontent.com/u/31996?u=5b12d7ad63cadb2b3b523f7ea6d2901dd9b03bcc&v=4
20580498,kubernetes,kubernetes/kubernetes,Go,29,Production-Grade Container Scheduling and Management,39838,111688,https://avatars.githubusercontent.com/u/13629408?v=4
48378947,frp,fatedier/frp,Go,48,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,13476,87646,https://avatars.githubusercontent.com/u/7346661?u=721c6ac19c725486a09c728572e7aee0460e42c0&v=4
20904437,gin,gin-gonic/gin,Go,23,"Gin is a HTTP web framework written in Go (Golang). It features a Martini-like API with much better performance -- up to 40 times faster. If you need smashing performance, get yourself some Gin.",8044,79434,https://avatars.githubusercontent.com/u/7894478?v=4
11225014,etcd,etcd-io/etcd,Go,8,Distributed reliable key-value store for the most critical data of a distributed system,9797,48054,https://avatars.githubusercontent.com/u/41972792?v=4
24268127,nvm-windows,coreybutler/nvm-windows,Go,33,A node.js version management utility for Windows. Ironically written in Go.,3379,38482,https://avatars.githubusercontent.com/u/770982?u=81e8d113dd0628720745aa8869123f9f28c955eb&v=4
43723161,helm,helm/helm,Go,8,The Kubernetes Package Manager,7146,27182,https://avatars.githubusercontent.com/u/15859888?v=4
410430370,CasaOS,IceWhaleTech/CasaOS,Go,73,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",1466,26750,https://avatars.githubusercontent.com/u/91336243?v=4
48109239,cilium,cilium/cilium,Go,9,"eBPF-based Networking, Security, and Observability",2999,20468,https://avatars.githubusercontent.com/u/21054566?v=4
46089560,containerd,containerd/containerd,Go,10,An open and reliable container runtime,3490,17657,https://avatars.githubusercontent.com/u/14037953?v=4
77726177,trufflehog,trufflesecurity/trufflehog,Go,16,"Find, verify, and analyze leaked credentials",1730,17577,https://avatars.githubusercontent.com/u/79229934?v=4
55072677,weaviate,weaviate/weaviate,Go,8,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of vector search with structured filtering with the fault tolerance and scalability of a cloud-native database​.",818,11784,https://avatars.githubusercontent.com/u/37794290?v=4
11206255,sarama,IBM/sarama,Go,4,Sarama is a Go library for Apache Kafka.,1760,11630,https://avatars.githubusercontent.com/u/1459110?v=4
105262714,oauth2-proxy,oauth2-proxy/oauth2-proxy,Go,6,"A reverse proxy that provides authentication with Google, Azure, OpenID Connect and many more identity providers.",1618,10017,https://avatars.githubusercontent.com/u/62798169?v=4
584556174,conc,sourcegraph/conc,Go,9,Better structured concurrency for go,325,9474,https://avatars.githubusercontent.com/u/3979584?v=4
59522149,terragrunt,gruntwork-io/terragrunt,Go,11,Terragrunt is a flexible orchestration tool that allows Infrastructure as Code written in OpenTofu/Terraform to scale.,995,8210,https://avatars.githubusercontent.com/u/17118990?v=4
278480393,karpenter-provider-aws,aws/karpenter-provider-aws,Go,7,"Karpenter is a Kubernetes Node Autoscaler built for flexibility, performance, and simplicity.",978,6918,https://avatars.githubusercontent.com/u/2232217?v=4
206214867,gatus,TwiN/gatus,Go,8,⛑ Automated developer-oriented status page,440,6699,https://avatars.githubusercontent.com/u/15699766?u=b9348c9b30b9364587c8d68a82dcb456fe6cbf6a&v=4
363232643,atlas,ariga/atlas,Go,36,Manage your database schema as code,271,6127,https://avatars.githubusercontent.com/u/3059335?v=4
175592968,volcano,volcano-sh/volcano,Go,2,A Cloud Native Batch System (Project under CNCF),987,4299,https://avatars.githubusercontent.com/u/47214749?v=4
716719284,openbao,openbao/openbao,Go,4,"OpenBao exists to provide a software solution to manage, store, and distribute sensitive data including secrets, certificates, and keys.",143,3111,https://avatars.githubusercontent.com/u/152585220?v=4
