id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
33791743,x64dbg,x64dbg/x64dbg,C++,59,An open-source x64/x32 debugger for windows.,1953,39190,https://avatars.githubusercontent.com/u/7937360?v=4
27729880,grpc,grpc/grpc,C++,116,"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",9433,35849,https://avatars.githubusercontent.com/u/7802525?v=4
39840932,googletest,google/googletest,C++,169,GoogleTest - Google Testing and Mocking Framework,8871,28043,https://avatars.githubusercontent.com/u/1342004?v=4
98771110,TrafficMonitor,zhongyang219/TrafficMonitor,C++,293,这是一个用于显示当前网速、CPU及内存利用率的桌面悬浮窗软件，并支持任务栏显示，支持更换皮肤。,2457,22773,https://avatars.githubusercontent.com/u/30562462?u=18ad9b9dfa6e784088d28deb7e0dbe830afcc0b7&v=4
63477612,C-Plus-Plus,TheAlgorithms/C-Plus-Plus,C++,671,"Collection of various algorithms in mathematics, machine learning, computer science and physics implemented in C++ for educational purposes.",5743,21695,https://avatars.githubusercontent.com/u/20487725?v=4
125098880,Proton,ValveSoftware/Proton,C++,46,Compatibility tool for Steam Play based on Wine and additional components,797,18358,https://avatars.githubusercontent.com/u/3082775?v=4
107794782,trojan,trojan-gfw/trojan,C++,64,An unidentifiable mechanism that helps you bypass GFW.,2857,16500,https://avatars.githubusercontent.com/u/33605505?v=4
2200856,Marlin,MarlinFirmware/Marlin,C++,30,Marlin is an optimized firmware for RepRap 3D printers based on the Arduino platform. | Many commercial 3D printers come with Marlin installed. Check with your vendor if you need source code for your specific machine.,17265,13836,https://avatars.githubusercontent.com/u/10418365?v=4
104231541,abseil-cpp,abseil/abseil-cpp,C++,48,Abseil Common Libraries (C++),2073,11044,https://avatars.githubusercontent.com/u/26718316?v=4
76990209,WLED,Aircoookie/WLED,C++,34,Control WS2812B and many more types of digital RGB LEDs with an ESP8266 or ESP32 over WiFi!,1934,9597,https://avatars.githubusercontent.com/u/21045690?u=b6ef8107e15c7fc6c160235afba9c3813117a768&v=4
1524684,SFML,SFML/SFML,C++,22,Simple and Fast Multimedia Library,1470,8056,https://avatars.githubusercontent.com/u/4226899?v=4
35129809,transmission,transmission/transmission,C++,368,Official Transmission BitTorrent client repository,967,7657,https://avatars.githubusercontent.com/u/223312?v=4
1204412,TrinityCore,TrinityCore/TrinityCore,C++,15,"TrinityCore Open Source MMO Framework (master = 9.2.7.45745, 3.3.5 = 3.3.5a.12340)",5470,7560,https://avatars.githubusercontent.com/u/539602?v=4
20976138,Stockfish,official-stockfish/Stockfish,C++,74,UCI chess engine,1658,6899,https://avatars.githubusercontent.com/u/7926882?v=4
138754790,duckdb,duckdb/duckdb,C++,192,DuckDB is an in-process SQL OLAP Database Management System,635,6742,https://avatars.githubusercontent.com/u/82039556?v=4
14303048,mame,mamedev/mame,C++,14,MAME,1653,6175,https://avatars.githubusercontent.com/u/9024458?v=4
128479644,esphome,esphome/esphome,C++,37,ESPHome is a system to control your ESP8266/ESP32 by simple yet powerful configuration files and control them remotely through Home Automation systems.,1833,5301,https://avatars.githubusercontent.com/u/45919759?v=4
244694174,connectedhomeip,project-chip/connectedhomeip,C++,249,"Matter (formerly Project CHIP) creates more connections between more objects, simplifying development for manufacturers and increasing compatibility for consumers, guided by the Connectivity Standards Alliance.",1034,4681,https://avatars.githubusercontent.com/u/61027988?v=4
384520418,MaaAssistantArknights,MaaAssistantArknights/MaaAssistantArknights,C++,196,"《明日方舟》小助手，全日常一键长草！| An Arknights assistant compatible with EN, JP, KR, ZH_TW clients",465,4142,https://avatars.githubusercontent.com/u/97677443?v=4
243394576,pixie,pixie-io/pixie,C++,33,Instant Kubernetes-Native Application Observability,271,3905,https://avatars.githubusercontent.com/u/82631609?v=4
353251675,gaggiuino,Zer0-bit/gaggiuino,C++,31,A Gaggia Classic control project using microcontrollers.,72,612,https://avatars.githubusercontent.com/u/42692077?u=205ebd0fdb75e88781f3fba33d394ee088f73d5a&v=4
493044023,Akebi-GC,Taiga74164/Akebi-GC,C++,96,Akebi Genshin Cheat for OS/CN 3.0,446,445,https://avatars.githubusercontent.com/u/67109235?u=634622acaa8bce4c6565608fca331af37813b3ea&v=4
539599710,JuicyPotatoNG,antonioCoco/JuicyPotatoNG,C++,128,Another Windows Local Privilege Escalation from Service Account to System ,56,422,https://avatars.githubusercontent.com/u/19797064?u=4801f17015645ef9f687dafabf2aed39992e613e&v=4
488177011,nekoray,MatsuriDayo/nekoray,C++,36,基于 Qt/C++ 的跨平台代理配置管理器 Qt/C++ based cross-platform proxy configuration manager,39,400,https://avatars.githubusercontent.com/u/95122236?v=4
542643918,VirusTotalC2,D1rkMtr/VirusTotalC2,C++,64,"Abusing VirusTotal API to host our C2 traffic, usefull for bypassing blocking firewall rules if VirusTotal is in the target white list , and in case you don't have C2 infrastructure , now you have a free one",51,376,https://avatars.githubusercontent.com/u/110354855?u=1532e8a84f2928977b698ddd8dea526125a4710b&v=4
