id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
132464395,JavaGuide,Snailclimb/JavaGuide,Java,1549,「Java学习+面试指南」一份涵盖大部分 Java 程序员所需要掌握的核心知识。准备 Java 面试，首选 JavaGuide！,43466,131331,https://avatars.githubusercontent.com/u/29880145?u=d2f8361655b9ebd973f5375acf014500bc0a4197&v=4
71995937,nuxt,nuxt/nuxt,TypeScript,1143,"Nuxt is an intuitive and extendable way to create type-safe, performant and production-grade full-stack web apps and websites with Vue 3.",3557,43912,https://avatars.githubusercontent.com/u/23360933?v=4
307260205,yt-dlp,yt-dlp/yt-dlp,Python,2973,A youtube-dl fork with additional features and fixes,3427,41272,https://avatars.githubusercontent.com/u/79589310?v=4
527591471,stable-diffusion-webui,AUTOMATIC1111/stable-diffusion-webui,Python,11347,Stable Diffusion web UI,7607,41002,https://avatars.githubusercontent.com/u/20920490?u=8bdc7c9401f507e51b55e558baa8184d4ed30c7d&v=4
574523116,awesome-chatgpt-prompts,f/awesome-chatgpt-prompts,HTML,14835,This repo includes ChatGPT prompt curation to use ChatGPT better.,3759,33226,https://avatars.githubusercontent.com/u/196477?u=22fbf9ad92cb9f014b0332238284cabf5ab2b00e&v=4
323965659,alist,alist-org/alist,Go,4025,"🗂️A file list program that supports multiple storage, powered by Gin and Solidjs. / 一个支持多存储的文件列表程序，使用 Gin 和 Solidjs。",3009,21348,https://avatars.githubusercontent.com/u/97389433?v=4
573819845,ChatGPT,acheong08/ChatGPT,Python,9079,Reverse engineered ChatGPT API,2925,19074,https://avatars.githubusercontent.com/u/36258159?u=37b97d1f98960fc58536e99be308ff64e05cc7d9&v=4
575340621,ChatGPT,lencx/ChatGPT,Rust,11768,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",1735,18059,https://avatars.githubusercontent.com/u/16164244?u=77d1d01930d8e36105a49a6c474abf70eeee74b1&v=4
170067246,gpt-2,openai/gpt-2,Python,1027,"Code for the paper ""Language Models are Unsupervised Multitask Learners""",4368,17337,https://avatars.githubusercontent.com/u/14957082?v=4
577603990,Open-Assistant,LAION-AI/Open-Assistant,Python,12138,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",1305,17329,https://avatars.githubusercontent.com/u/92627801?v=4
422274596,ColossalAI,hpcaitech/ColossalAI,Python,8924,"Making large AI models cheaper, faster and more accessible",1778,16945,https://avatars.githubusercontent.com/u/88699314?v=4
591273534,carbonyl,fathyb/carbonyl,Rust,10944,Chromium running inside your terminal,250,11354,https://avatars.githubusercontent.com/u/5746414?u=a167645438e745da25cf959d53cbb313c038d99c&v=4
440079558,lowcode-engine,alibaba/lowcode-engine,TypeScript,1658,An enterprise-class low-code technology stack with scale-out design / 一套面向扩展设计的企业级低代码技术体系,1728,10530,https://avatars.githubusercontent.com/u/1961952?v=4
573631261,chatgpt-api,transitive-bullshit/chatgpt-api,TypeScript,3855,Node.js client for the unofficial ChatGPT API. 🔥,1130,9531,https://avatars.githubusercontent.com/u/552829?u=827e02dfc3331a6e87990062b7470803ce8d8886&v=4
552661142,langchain,hwchase17/langchain,Python,3583,⚡ Building applications with LLMs through composability ⚡,731,8266,https://avatars.githubusercontent.com/u/11986836?u=f4c4f21a82b2af6c9f91e1f1d99ea40062f7a101&v=4
578822531,localsend,localsend/localsend,Dart,7104,An open source cross-platform alternative to AirDrop,392,7725,https://avatars.githubusercontent.com/u/120677616?v=4
525683737,apitable,apitable/apitable,TypeScript,5185,"🚀🎉📚 APITable, an API-oriented low-code platform for building collaborative apps and better than all other Airtable open-source alternatives. ",423,7520,https://avatars.githubusercontent.com/u/89725681?v=4
534397970,nn-zero-to-hero,karpathy/nn-zero-to-hero,Jupyter Notebook,2012,Neural Networks: Zero to Hero,674,7307,https://avatars.githubusercontent.com/u/241138?u=05376db54475c3d23b3a409f4c47d14c4855dc28&v=4
574600955,ChatGPT-wechat-bot,AutumnWhj/ChatGPT-wechat-bot,TypeScript,1691,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,657,2966,https://avatars.githubusercontent.com/u/39156049?u=fcb6bdc415335a1f11dac068907ef4d82b58e9b7&v=4
438514144,wechat-bot,wangrongding/wechat-bot,JavaScript,1351,🤖一个基于OpenAi  ChatGPT + WeChaty 实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...,378,2520,https://avatars.githubusercontent.com/u/42437658?u=ba0cd0abc5cb2b883fcabb4e52c36f6edb67a664&v=4
329229346,openwechat,eatmoreapple/openwechat,Go,969,golang微信SDK,441,2237,https://avatars.githubusercontent.com/u/73388495?u=e2ff3d01b19159382977007850625e424e9c2d5b&v=4
477198595,damus,damus-io/damus,Swift,1338,iOS nostr client,222,1632,https://avatars.githubusercontent.com/u/104653694?v=4
487510752,nips,nostr-protocol/nips,,678,Nostr Implementation Possibilities,219,1168,https://avatars.githubusercontent.com/u/103332273?v=4
575253452,chatgpt-java,PlexPt/chatgpt-java,Java,541,ChatGPT Java SDK.   Uses reverse engineered official API. ChatGPT 网页 Java 版. 非gpt3 api。开箱即用.,182,924,https://avatars.githubusercontent.com/u/15922823?u=ea936a5dea63c849736df32726f954a14f409c6f&v=4
576072728,chatgpt-dingtalk,eryajf/chatgpt-dingtalk,Go,400,ChatGPT机器人在钉钉群聊中交互,135,671,https://avatars.githubusercontent.com/u/33259379?u=e4a4090a38ac2473aaed4ef9945233636776c6c3&v=4
