id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
52281283,mastodon,mastodon/mastodon,Ruby,81,"Your self-hosted, globally interconnected microblogging community",6886,46717,https://avatars.githubusercontent.com/u/24979032?v=4
7569578,discourse,discourse/discourse,Ruby,109,"A platform for community discussion. Free, open, simple.",8259,41716,https://avatars.githubusercontent.com/u/3220138?v=4
53238813,brew,Homebrew/brew,Ruby,98,🍺 The missing package manager for macOS (or Linux),9551,40745,https://avatars.githubusercontent.com/u/1503512?v=4
27442967,fastlane,fastlane/fastlane,Ruby,27,🚀 The easiest way to automate building and releasing your iOS and Android apps,5659,39008,https://avatars.githubusercontent.com/u/11098337?v=4
481872,vagrant,hashicorp/vagrant,Ruby,22,Vagrant is a tool for building and distributing development environments.,4426,26158,https://avatars.githubusercontent.com/u/761456?v=4
308770,devise,heartcombo/devise,Ruby,24,Flexible authentication solution for Rails with Warden.,5539,23900,https://avatars.githubusercontent.com/u/59584037?v=4
3623050,homebrew-cask,Homebrew/homebrew-cask,Ruby,46,🍻 A CLI workflow for the administration of macOS applications distributed as binaries,10646,20812,https://avatars.githubusercontent.com/u/1503512?v=4
202291859,chatwoot,chatwoot/chatwoot,Ruby,93,"Open-source live-chat, email support, omni-channel desk. An alternative to Intercom, Zendesk, Salesforce Service Cloud etc. 🔥💬",3300,20283,https://avatars.githubusercontent.com/u/23416667?v=4
88740103,postal,postalserver/postal,Ruby,31,📮 A fully featured open source mail delivery platform for incoming & outgoing e-mail,1035,14641,https://avatars.githubusercontent.com/u/58169103?v=4
3195124,sidekiq,sidekiq/sidekiq,Ruby,10,"Simple, efficient background processing for Ruby",2408,13110,https://avatars.githubusercontent.com/u/124714131?v=4
1725199,linguist,github-linguist/linguist,Ruby,30,"Language Savant. If your repository's language is being reported incorrectly, send us a pull request!",4196,12111,https://avatars.githubusercontent.com/u/20014732?v=4
15435,liquid,Shopify/liquid,Ruby,18,"Liquid markup language. Safe, customer facing template language for flexible web apps. ",1375,11005,https://avatars.githubusercontent.com/u/8085?v=4
586265895,kamal,basecamp/kamal,Ruby,80,Deploy web apps anywhere.,372,9670,https://avatars.githubusercontent.com/u/13131?v=4
6899875,openproject,opf/openproject,Ruby,49,OpenProject is the leading open source project management software.,2293,9101,https://avatars.githubusercontent.com/u/1756674?v=4
910744,puppet,puppetlabs/puppet,Ruby,11,Server automation framework and application,2192,7382,https://avatars.githubusercontent.com/u/234268?v=4
211588,paper_trail,paper-trail-gem/paper_trail,Ruby,5,Track changes to your rails models,895,6758,https://avatars.githubusercontent.com/u/38986600?v=4
661850205,docuseal,docusealco/docuseal,Ruby,68,"Open source DocuSign alternative. Create, fill, and sign digital documents ✍️",422,6057,https://avatars.githubusercontent.com/u/138379721?v=4
2889230,active_model_serializers,rails-api/active_model_serializers,Ruby,0,ActiveModel::Serializer implementation and Rails hooks,1388,5322,https://avatars.githubusercontent.com/u/2820360?v=4
4523235,asciidoctor,asciidoctor/asciidoctor,Ruby,18,":gem: A fast, open source text processor and publishing toolchain, written in Ruby, for converting AsciiDoc content to HTML 5, DocBook 5, and other formats.",788,4775,https://avatars.githubusercontent.com/u/3137042?v=4
3898922,zammad,zammad/zammad,Ruby,10,Zammad is a web based open source helpdesk/customer support system,737,4331,https://avatars.githubusercontent.com/u/1380327?v=4
11426474,choosealicense.com,github/choosealicense.com,Ruby,5,A site to provide non-judgmental guidance on choosing a license for your open source project,1321,3649,https://avatars.githubusercontent.com/u/9919?v=4
590158156,ubicloud,ubicloud/ubicloud,Ruby,34,"Open source alternative to AWS. Elastic compute, block storage (non replicated), firewall and load balancer, managed Postgres, and IAM services in public beta.",101,3365,https://avatars.githubusercontent.com/u/121406468?v=4
776916297,dawarich,Freika/dawarich,Ruby,891,Self-hosted alternative to Google Location History (Google Maps Timeline),28,1771,https://avatars.githubusercontent.com/u/3738638?u=a83530fd4051e5999400c6ef6edeb87d053cdb59&v=4
588508856,solid_queue,rails/solid_queue,Ruby,14,Database-backed Active Job backend,97,1743,https://avatars.githubusercontent.com/u/4223?v=4
