id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
2325298,linux,torvalds/linux,C,1764,Linux kernel source tree,40238,122748,https://avatars.githubusercontent.com/u/1024025?v=4
111583593,scrcpy,Genymobile/scrcpy,C,1763,Display and control your Android device,6154,58800,https://avatars.githubusercontent.com/u/3427627?v=4
156018,redis,redis/redis,C,616,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps.",20471,52340,https://avatars.githubusercontent.com/u/1529926?v=4
13233158,obs-studio,obsproject/obs-studio,C,1320,OBS Studio - Free and open source software for live streaming and screen recording,5417,33877,https://avatars.githubusercontent.com/u/7725691?v=4
1903522,php-src,php/php-src,C,583,The PHP Interpreter,6970,32915,https://avatars.githubusercontent.com/u/25158?v=4
1614410,FFmpeg,FFmpeg/FFmpeg,C,511,Mirror of https://git.ffmpeg.org/ffmpeg.git,9004,27351,https://avatars.githubusercontent.com/u/729418?v=4
102578345,lede,coolsnowwolf/lede,C,547,Lean's OpenWrt source,15781,19028,https://avatars.githubusercontent.com/u/31687149?u=caa956c5f80318ea674625f9e9efa49c98335d74&v=4
20159867,stb,nothings/stb,C,369,stb single-file public domain libraries for C/C++,6102,17449,https://avatars.githubusercontent.com/u/7525026?u=a23ba3a549fff291e35446cb32c8979bd29be6c9&v=4
80286288,Tasmota,arendst/Tasmota,C,219,"Alternative firmware for ESP8266 with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at",3654,16609,https://avatars.githubusercontent.com/u/11044339?u=b54c71859c551426b6738921138b740804ca1d62&v=4
37912398,nginx,nginx/nginx,C,179,"An official read-only mirror of http://hg.nginx.org/nginx/ which is updated hourly. Pull requests on GitHub cannot be accepted and will be automatically closed. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html",5492,15137,https://avatars.githubusercontent.com/u/1412239?v=4
15337142,micropython,micropython/micropython,C,172,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems,4956,13431,https://avatars.githubusercontent.com/u/6298560?v=4
184909163,yabai,koekeishiya/yabai,C,1158,A tiling window manager for macOS based on binary space partitioning,355,9739,https://avatars.githubusercontent.com/u/6175959?u=e07b472bc4fa5500439c2c099a4736bcfd636769&v=4
3199002,linux,raspberrypi/linux,C,123,Kernel source tree for Raspberry Pi Foundation-provided kernel builds. Issues unrelated to the linux kernel should be posted on the community forum at https://forums.raspberrypi.com/,4022,8589,https://avatars.githubusercontent.com/u/1294177?v=4
32921736,audacity,audacity/audacity,C,186,Audio Editor                                     ,1730,6785,https://avatars.githubusercontent.com/u/11648186?v=4
7408108,rt-thread,RT-Thread/rt-thread,C,114,RT-Thread is an open source IoT operating system.,3653,6453,https://avatars.githubusercontent.com/u/1783729?v=4
88327406,xmrig,xmrig/xmrig,C,341,"RandomX, CryptoNight, AstroBWT and Argon2 CPU/GPU miner",2869,6349,https://avatars.githubusercontent.com/u/27528955?u=555699fb82e7598ed7dd1f6e47302042b48a10c3&v=4
190845267,sm64,n64decomp/sm64,C,131,"A Super Mario 64 decompilation, brought to you by a bunch of clever folks.",980,5819,https://avatars.githubusercontent.com/u/47247020?v=4
213916896,blender,blender/blender,C,399,Official mirror of Blender,736,4142,https://avatars.githubusercontent.com/u/52924476?v=4
59676171,klipper,Klipper3d/klipper,C,159,Klipper is a 3d-printer firmware,2679,4011,https://avatars.githubusercontent.com/u/90982958?v=4
27788471,mgba,mgba-emu/mgba,C,208,mGBA Game Boy Advance Emulator,485,3338,https://avatars.githubusercontent.com/u/10085927?v=4
40556106,wazuh,wazuh/wazuh,C,401,Wazuh - The Open Source Security Platform,658,3137,https://avatars.githubusercontent.com/u/13752566?v=4
27359183,GmSSL,guanzhi/GmSSL,C,72,支持国密SM2/SM3/SM4/SM9/ZUC/SSL的OpenSSL分支,1103,2740,https://avatars.githubusercontent.com/u/1787781?u=c71c577b7da3afe39a461344fdca316d82f91735&v=4
425159471,flash-linux0.11-talk,sunym1993/flash-linux0.11-talk,C,2006,你管这破玩意叫操作系统源码 — 像小说一样品读 Linux 0.11 核心代码,192,2725,https://avatars.githubusercontent.com/u/25787738?u=b3d34b2077983e3632c0da01246c56235fb14c21&v=4
189044704,AFLplusplus,AFLplusplus/AFLplusplus,C,114,"The fuzzer afl++ is afl with community patches, qemu 5.1 upgrade, collision-free coverage, enhanced laf-intel & redqueen, AFLfast++ power schedules, MOpt mutators, unicorn_mode, and a lot more!",450,2311,https://avatars.githubusercontent.com/u/62360046?v=4
127023441,cuda-samples,NVIDIA/cuda-samples,C,103,Samples for CUDA Developers which demonstrates features in CUDA Toolkit,546,1555,https://avatars.githubusercontent.com/u/1728152?v=4
