id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
11180687,hugo,gohugoio/hugo,Go,188,The world’s fastest framework for building websites.,6130,53899,https://avatars.githubusercontent.com/u/29385237?v=4
15452919,go-ethereum,ethereum/go-ethereum,Go,136,Official Go implementation of the Ethereum protocol,11801,32102,https://avatars.githubusercontent.com/u/6250754?v=4
212613049,cli,cli/cli,Go,707,GitHub’s official command line tool,2697,25169,https://avatars.githubusercontent.com/u/59704711?v=4
31504491,echo,labstack/echo,Go,65,"High performance, minimalist Go web framework",1829,20566,https://avatars.githubusercontent.com/u/2624634?v=4
120227732,fyne,fyne-io/fyne,Go,91,Cross platform GUI in Go inspired by Material Design,733,13892,https://avatars.githubusercontent.com/u/36045855?v=4
42332863,filebrowser,filebrowser/filebrowser,Go,915,📂 Web File Browser,1581,12146,https://avatars.githubusercontent.com/u/35781395?v=4
153099672,learngo,inancgumus/learngo,Go,199,"1000+ Hand-Crafted Go Examples, Exercises, and Quizzes",1362,11043,https://avatars.githubusercontent.com/u/621232?u=4825c5449290026dd31c681af1e04f2b3ed9944d&v=4
44344606,chi,go-chi/chi,Go,58,"lightweight, idiomatic and composable router for building Go HTTP services",675,10001,https://avatars.githubusercontent.com/u/29575368?v=4
109145553,podman,containers/podman,Go,116,Podman: A tool for managing OCI containers and pods.,1005,8758,https://avatars.githubusercontent.com/u/5874934?v=4
208728772,milvus,milvus-io/milvus,Go,84,An open-source vector database for embedding similarity search and AI applications.,1024,7598,https://avatars.githubusercontent.com/u/51735404?v=4
120896210,argo-cd,argoproj/argo-cd,Go,59,Declarative continuous deployment for Kubernetes.,1586,6802,https://avatars.githubusercontent.com/u/30269780?v=4
93444615,terraform-provider-aws,hashicorp/terraform-provider-aws,Go,88,Terraform AWS provider,5599,6242,https://avatars.githubusercontent.com/u/761456?v=4
66156850,Go,TheAlgorithms/Go,Go,88,Algorithms Implemented in GoLang,1227,6077,https://avatars.githubusercontent.com/u/20487725?v=4
252813491,nuclei,projectdiscovery/nuclei,Go,79,Fast and customizable vulnerability scanner based on simple YAML based DSL.,669,5012,https://avatars.githubusercontent.com/u/50994705?v=4
14128006,raft,hashicorp/raft,Go,34,Golang implementation of the Raft consensus protocol,676,4997,https://avatars.githubusercontent.com/u/761456?v=4
78869430,nakama,heroiclabs/nakama,Go,41,Distributed server for social and realtime games and apps.,566,4982,https://avatars.githubusercontent.com/u/12753245?v=4
94779471,kube-bench,aquasecurity/kube-bench,Go,31,Checks whether Kubernetes is deployed according to security best practices as defined in the CIS Kubernetes Benchmark,711,4016,https://avatars.githubusercontent.com/u/12783832?v=4
82515080,gocron,ouqiang/gocron,Go,149,定时任务管理系统,842,3851,https://avatars.githubusercontent.com/u/12163055?u=1eed7f501749c1cfaee3b02df22f35c22eb6c272&v=4
395283401,kubescape,armosec/kubescape,Go,623,kubescape is the first tool for testing if Kubernetes is deployed securely as defined in Kubernetes Hardening Guidance by to NSA and CISA (https://www.nsa.gov/News-Features/Feature-Stories/Article-View/Article/2716980/nsa-cisa-release-kubernetes-hardening-guidance/) ,87,2327,https://avatars.githubusercontent.com/u/78366646?v=4
117156031,prysm,prysmaticlabs/prysm,Go,19,Go implementation of Ethereum proof of stake,518,2202,https://avatars.githubusercontent.com/u/35349758?v=4
166304026,sliver,BishopFox/sliver,Go,45,Adversary Emulation Framework,269,1803,https://avatars.githubusercontent.com/u/4523757?v=4
230660669,rtsp-simple-server,aler9/rtsp-simple-server,Go,42,"ready-to-use RTSP / RTMP / HLS server and proxy that allows to read, publish and proxy video and audio streams",284,1627,https://avatars.githubusercontent.com/u/46489434?u=e535170c6c595e1ebb869c475c5caff27b479b05&v=4
261871717,wild-workouts-go-ddd-example,ThreeDotsLabs/wild-workouts-go-ddd-example,Go,76,"Go DDD example application. Complete project to show how to apply DDD, Clean Architecture, and CQRS by practical refactoring.",147,1559,https://avatars.githubusercontent.com/u/16671995?v=4
137360315,learning_tools,hwholiday/learning_tools,Go,220,Go 学习、Go 进阶、Go 实用工具类、Go-kit ，Go-Micro 微服务实践、Go 推送,280,1023,https://avatars.githubusercontent.com/u/15339276?u=739a5acc8591c288d2a55980ae38c462326cd3ad&v=4
265775217,bsc,binance-chain/bsc,Go,175,A Binance Smart Chain client based on the go-ethereum fork,296,818,https://avatars.githubusercontent.com/u/45615063?v=4
