id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
2561582,animate.css,animate-css/animate.css,CSS,10,🍿 A cross-browser library of CSS animations. As easy to use as an easy thing.,16590,78958,https://avatars.githubusercontent.com/u/64791939?v=4
27574418,nerd-fonts,ryanoasis/nerd-fonts,CSS,55,"Iconic font aggregator, collection, & patcher. 3,600+ icons, 50+ patched fonts: Hack, Source Code Pro, more. Glyph collections: Font Awesome, Material Design Icons, Octicons, & more",3479,48149,https://avatars.githubusercontent.com/u/8083459?u=1645f43000c842a948268609231bdecb1433c470&v=4
5362524,source-code-pro,adobe-fonts/source-code-pro,CSS,0,Monospaced font family for user interface and coding environments,1682,19356,https://avatars.githubusercontent.com/u/4028872?v=4
49767244,primeng,primefaces/primeng,CSS,5,The Most Complete Angular UI Component Library,4331,8767,https://avatars.githubusercontent.com/u/3494069?v=4
17317349,devicon,devicons/devicon,CSS,1,"Set of icons representing programming languages, designing & development tools",2206,8345,https://avatars.githubusercontent.com/u/66767815?v=4
7517918,spring-petclinic,spring-projects/spring-petclinic,CSS,5,A sample Spring-based application,21478,6930,https://avatars.githubusercontent.com/u/317776?v=4
192821827,most-frequent-technology-english-words,Wei-Xia/most-frequent-technology-english-words,CSS,2,程序员工作中常见的英语词汇,403,5609,https://avatars.githubusercontent.com/u/9309906?u=90436f216d0e39d15a24e442f123b75110e39e26&v=4
114846052,WebStackPage.github.io,WebStackPage/WebStackPage.github.io,CSS,7,❤️静态响应式网址导航网站 - webstack.cc,1597,5367,https://avatars.githubusercontent.com/u/34702247?v=4
160313905,primevue,primefaces/primevue,CSS,13,Next Generation Vue UI Component Library,873,5344,https://avatars.githubusercontent.com/u/3494069?v=4
37411426,LearnOpenGL-CN,LearnOpenGL-CN/LearnOpenGL-CN,CSS,2,http://learnopengl.com 系列教程的简体中文翻译,1043,5156,https://avatars.githubusercontent.com/u/12896552?v=4
379916997,micro-app,micro-zoe/micro-app,CSS,2,"A simple, efficient and powerful micro front-end framework. 一款简约、高效、功能强大的微前端框架",521,4857,https://avatars.githubusercontent.com/u/86414403?v=4
329751286,youtube,safak/youtube,CSS,3,,5221,4639,https://avatars.githubusercontent.com/u/1486366?u=c367d218a8cf89ad09c3dbfb3c7ad7a929142f20&v=4
225267585,missing-semester,missing-semester/missing-semester,CSS,2,The Missing Semester of Your CS Education 📚,1019,4450,https://avatars.githubusercontent.com/u/58408327?v=4
292673424,cloudflare-docs,cloudflare/cloudflare-docs,CSS,1,Cloudflare’s documentation,2639,2301,https://avatars.githubusercontent.com/u/314135?v=4
622588116,misaka,straight-tamago/misaka,CSS,113,,15,688,https://avatars.githubusercontent.com/u/121408851?u=3d371a74f95a88cb671c041cca6c12e4b2c609bf&v=4
263538907,Evilginx2-Phishlets,An0nUD4Y/Evilginx2-Phishlets,CSS,2,Evilginx3 Phishlets version (0.2.3 & above) Only For Testing/Learning Purposes,190,347,https://avatars.githubusercontent.com/u/37680540?u=3af9806b5b93d0f1add2ae9b62d4eb8e9bcf2c18&v=4
712106775,flowers,jeycaarce/flowers,CSS,4,,111,294,https://avatars.githubusercontent.com/u/149430677?v=4
525270566,springsecurity6,eazybytes/springsecurity6,CSS,2,"Spring Security Zero to Master along with JWT, OAUTH2 - Code Examples",395,287,https://avatars.githubusercontent.com/u/79041235?u=8c44655cb8f59240f224bf58ff8ff996c56483b6&v=4
278017212,Calculator,zxcodes/Calculator,CSS,0,"A  Calculator App built with HTML, CSS, and JavaScript. It also has a Dark Mode.",372,203,https://avatars.githubusercontent.com/u/44538497?u=a9c7057dd56f4dd4ae6014bbe20393489159838d&v=4
713960561,flowers,milenafelix/flowers,CSS,6,IB: https://github.com/jeycaarce/flowers,24,79,https://avatars.githubusercontent.com/u/73258996?v=4
353151021,the-mvm.github.io,the-mvm/the-mvm.github.io,CSS,0,The Minimum Viable Model website and Jekyll theme.,357,74,https://avatars.githubusercontent.com/u/81654887?v=4
723573408,cool-responsive-portfolio,codingstella/cool-responsive-portfolio,CSS,3,,6,31,https://avatars.githubusercontent.com/u/127761646?u=5d3f334859b92fe148c55ec8aaee4f531ace919d&v=4
690010435,Hexo-Quant-Learning-Book,Viiiikedy/Hexo-Quant-Learning-Book,CSS,7,This is for Finance (Quant)Learning of Vicky💕.Hope you could also enjoy the journey of finding your own business here.,4,26,https://avatars.githubusercontent.com/u/143308438?u=d948486173ce5e2dd3a3ce023b15ba272f652203&v=4
397688539,phase-1-mock-cc-ramen-rater,learn-co-curriculum/phase-1-mock-cc-ramen-rater,CSS,0,,2841,8,https://avatars.githubusercontent.com/u/6208017?v=4
633559583,harnesscd-example-apps,harness-community/harnesscd-example-apps,CSS,0,Example Apps to Demonstrate Harness CD & GitOps,242,4,https://avatars.githubusercontent.com/u/113095119?v=4
