id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
123458551,Python-100-Days,jackfrued/Python-100-Days,Jupyter Notebook,109,Python - 100天从新手到大师,53055,161656,https://avatars.githubusercontent.com/u/7474657?u=902200c2389c203cf2139888e10314845edd2a2a&v=4
203587744,hoppscotch,hoppscotch/hoppscotch,TypeScript,159,"Open source API development ecosystem - https://hoppscotch.io (open-source alternative to Postman, Insomnia)",4730,68946,https://avatars.githubusercontent.com/u/56705483?v=4
455229168,immich,immich-app/immich,TypeScript,434,High performance self-hosted photo and video management solution.,3164,60065,https://avatars.githubusercontent.com/u/109746326?v=4
17728164,terraform,hashicorp/terraform,Go,16,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",9714,44381,https://avatars.githubusercontent.com/u/761456?v=4
48610662,acme.sh,acmesh-official/acme.sh,Shell,21,A pure Unix shell script implementing ACME client protocol,5157,41436,https://avatars.githubusercontent.com/u/60454762?v=4
551376520,Pake,tw93/Pake,Rust,207,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用,6459,36325,https://avatars.githubusercontent.com/u/8736212?u=a86dc40fcce756cceb4252844b4175762fc14c79&v=4
808045485,ladybird,LadybirdBrowser/ladybird,C++,1558,Truly independent web browser,1409,33853,https://avatars.githubusercontent.com/u/134672918?v=4
15333471,OCRmyPDF,ocrmypdf/OCRmyPDF,Python,470,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched",1309,20134,https://avatars.githubusercontent.com/u/96028099?v=4
831578771,clay,nicbarker/clay,C,308,High performance UI layout library in C.,409,11788,https://avatars.githubusercontent.com/u/2264338?u=a90e8178ebcf2b9b50f94f94efd0b4986e3a4556&v=4
896144595,ai-hedge-fund,virattt/ai-hedge-fund,Python,97,An AI Hedge Fund Team,1954,9474,https://avatars.githubusercontent.com/u/901795?u=c8cd7391f649623258b5f5ea848550df9407107b&v=4
2296970,webdriverio,webdriverio/webdriverio,TypeScript,15,Next-gen browser and mobile automation test framework for Node.js,2554,9305,https://avatars.githubusercontent.com/u/6512473?v=4
437505831,Floorp,Floorp-Projects/Floorp,C++,34,"All of source code of version 10 or later of Floorp Browser, the most Advanced and Fastest Firefox derivative 🦊",190,6678,https://avatars.githubusercontent.com/u/94953125?v=4
575865240,AstrBot,Soulter/AstrBot,Python,166,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。,304,5163,https://avatars.githubusercontent.com/u/37870767?u=d60e7b9ac031ec86afaf417b8ec45608efe30945&v=4
865232212,UnleashedRecomp,hedge-dev/UnleashedRecomp,C++,519,An unofficial PC port of the Xbox 360 version of Sonic Unleashed created through the process of static recompilation.,101,2565,https://avatars.githubusercontent.com/u/119930482?v=4
631431061,gravitino,apache/gravitino,Java,2,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake.",410,1309,https://avatars.githubusercontent.com/u/47359?v=4
896382604,copilot-more,jjleng/copilot-more,Python,41,GPT-4o and Claude-3.7-Sonnet APIs for coding.,68,354,https://avatars.githubusercontent.com/u/962285?v=4
