id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
6296790,spring-boot,spring-projects/spring-boot,Java,29,Spring Boot,36413,61255,https://avatars.githubusercontent.com/u/317776?v=4
44662669,dbeaver,dbeaver/dbeaver,Java,30,Free universal database tool and SQL client,2464,26528,https://avatars.githubusercontent.com/u/34743864?v=4
120395176,easyexcel,alibaba/easyexcel,Java,17,快速、简洁、解决大文件内存溢出的java处理Excel工具,6347,23547,https://avatars.githubusercontent.com/u/1961952?v=4
7613257,selenium,SeleniumHQ/selenium,Java,8,A browser automation framework and ecosystem.,6945,23553,https://avatars.githubusercontent.com/u/983927?v=4
131789494,SpringAll,wuyouzhuguli/SpringAll,Java,15,循序渐进，学习Spring Boot、Spring Boot & Shiro、Spring Batch、Spring Cloud、Spring Cloud Alibaba、Spring Security & Spring Security OAuth2，博客Spring系列源码：https://mrbird.cc,7069,23471,https://avatars.githubusercontent.com/u/16661027?u=d192bb312be614119d95ae61ca547b2556f2b2f6&v=4
137451403,nacos,alibaba/nacos,Java,18,"an easy-to-use dynamic service discovery, configuration and service management platform for building cloud native applications.",9857,22515,https://avatars.githubusercontent.com/u/1961952?v=4
11125589,keycloak,keycloak/keycloak,Java,14,Open Source Identity and Access Management For Modern Applications and Services,4472,12363,https://avatars.githubusercontent.com/u/4921466?v=4
133134007,openapi-generator,OpenAPITools/openapi-generator,Java,14,"OpenAPI Generator allows generation of API client libraries (SDK generation), server stubs, documentation and configuration automatically given an OpenAPI Spec (v2, v3)",4212,12185,https://avatars.githubusercontent.com/u/37325267?v=4
174765647,BigData-Notes,heibaiying/BigData-Notes,Java,11,大数据入门指南  :star:,3449,11730,https://avatars.githubusercontent.com/u/31504331?u=0bed9b16ca676948bf30394616d511b73eb120c5&v=4
113983289,kkFileView,kekingcn/kkFileView,Java,29,spring-boot打造文件文档在线预览项目,1986,7042,https://avatars.githubusercontent.com/u/34474076?v=4
283046497,airbyte,airbytehq/airbyte,Java,18,"Airbyte is an open-source EL(T) platform that helps you replicate your data in your warehouses, lakes and databases.",1332,6794,https://avatars.githubusercontent.com/u/59758427?v=4
33816473,testcontainers-java,testcontainers/testcontainers-java,Java,4,"Testcontainers is a Java library that supports JUnit tests, providing lightweight, throwaway instances of common databases, Selenium web browsers, or anything else that can run in a Docker container.",1182,5968,https://avatars.githubusercontent.com/u/13393021?v=4
83799439,lawnchair,LawnchairLauncher/lawnchair,Java,21,No clever tagline needed.,823,5482,https://avatars.githubusercontent.com/u/34144436?v=4
66023605,aws-doc-sdk-examples,awsdocs/aws-doc-sdk-examples,Java,10,"Welcome to the AWS Code Examples Repository.  This repo contains code examples used in the AWS documentation, AWS SDK Developer Guides, and more. For more information, see the Readme.rst file below.",3735,5358,https://avatars.githubusercontent.com/u/8661631?v=4
45903621,reactor-core,reactor/reactor-core,Java,2,Non-Blocking Reactive Foundation for the JVM,1009,4124,https://avatars.githubusercontent.com/u/4201559?v=4
7420937,camunda-bpm-platform,camunda/camunda-bpm-platform,Java,1,"Flexible framework for workflow and decision automation with BPMN and DMN. Integration with Spring, Spring Boot, CDI.",1154,2687,https://avatars.githubusercontent.com/u/2443838?v=4
87683712,blog_demos,zq2599/blog_demos,Java,9,CSDN博客专家程序员欣宸的github，这里有六百多篇原创文章的详细分类和汇总，以及对应的源码，内容涉及Java、Docker、Kubernetes、DevOPS等方面,1151,2256,https://avatars.githubusercontent.com/u/5052349?u=7e1ce4848b514618dcb7c0af41149d2536dce84c&v=4
20675636,parquet-mr,apache/parquet-mr,Java,3,Apache Parquet,1176,1539,https://avatars.githubusercontent.com/u/47359?v=4
2928948,azure-sdk-for-java,Azure/azure-sdk-for-java,Java,2,This repository is for active development of the Azure SDK for Java. For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/java/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-java. ,1449,1420,https://avatars.githubusercontent.com/u/6844498?v=4
78640217,keycloak-quickstarts,keycloak/keycloak-quickstarts,Java,2,,738,1180,https://avatars.githubusercontent.com/u/4921466?v=4
425205324,austin,ZhongFuCheng3y/austin,Java,24,消息推送平台:pencil: 推送下发【邮件】【短信】【微信服务号】【微信小程序】【企业微信】【钉钉】等消息类型。所使用的技术栈包括：SpringBoot、SpringDataJPA、MySQL、Docker、docker-compose、Kafka、Redis、Apollo、prometheus、Grafana、GrayLog、Flink、Xxl-job、Echarts等等,336,1094,https://avatars.githubusercontent.com/u/33118128?u=2fdf6f874aba7528ca5e677768a72c377da789d1&v=4
396851346,JustLive-Android,guyijie1211/JustLive-Android,Java,5,📱一个整合国内多个直播平台内容的App,52,635,https://avatars.githubusercontent.com/u/23636549?u=16c56d4d5a578a38bffb9eb311b54d732933b410&v=4
397136540,Camera,GrapheneOS/Camera,Java,3,Modern camera app focused on privacy and security with QR & barcode scanning.,48,320,https://avatars.githubusercontent.com/u/48847184?v=4
143298715,FairEmail,M66B/FairEmail,Java,83,"Fully featured, open source, privacy friendly email app for Android",126,185,https://avatars.githubusercontent.com/u/259573?v=4
480132383,markdown-parser,nidhidhamnani/markdown-parser,Java,0,,537,2,https://avatars.githubusercontent.com/u/21008442?u=06c74b62342958ceb80700cd13432e3a3fdd827a&v=4
