id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
658928958,ollama,ollama/ollama,Go,172,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, and other large language models.",11009,133277,https://avatars.githubusercontent.com/u/151674099?v=4
134017286,lazygit,jesseduffield/lazygit,Go,21,simple terminal UI for git commands,1984,57722,https://avatars.githubusercontent.com/u/8456633?u=1183e9d1442669992861877a4f313b51e3bbd119&v=4
436297812,memos,usememos/memos,Go,49,"An open-source, lightweight note-taking solution. The pain-less way to create your meaningful notes. Your Notes, Your Way.",2741,38228,https://avatars.githubusercontent.com/u/95764151?v=4
119160553,photoprism,photoprism/photoprism,Go,13,AI-Powered Photos App for the Decentralized Web 🌈💎✨,2034,36694,https://avatars.githubusercontent.com/u/32436079?v=4
410430370,CasaOS,IceWhaleTech/CasaOS,Go,22,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",1569,28961,https://avatars.githubusercontent.com/u/91336243?v=4
18369373,viper,spf13/viper,Go,23,Go configuration with fangs,2036,28055,https://avatars.githubusercontent.com/u/173412?u=4865036ec60149f8354adcae563ff5cba01e0022&v=4
161951219,wails,wailsapp/wails,Go,20,Create beautiful applications using Go,1313,27285,https://avatars.githubusercontent.com/u/39746503?v=4
509091576,sing-box,SagerNet/sing-box,Go,27,The universal proxy platform,2718,22629,https://avatars.githubusercontent.com/u/83217677?v=4
252813491,nuclei,projectdiscovery/nuclei,Go,20,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",2636,22542,https://avatars.githubusercontent.com/u/50994705?v=4
420503947,ntfy,binwiederhier/ntfy,Go,20,Send push notifications to your phone or desktop using PUT/POST,866,21850,https://avatars.githubusercontent.com/u/664597?u=d20c51ed3d20cab19d2deffc58d028136229ab01&v=4
291485614,CloudflareSpeedTest,XIU2/CloudflareSpeedTest,Go,11,🌩「自选优选 IP」测试 Cloudflare CDN 延迟和速度，获取最快 IP ！当然也支持其他 CDN / 网站 IP ~,4231,21264,https://avatars.githubusercontent.com/u/54703944?u=64dbed38821a648bd00883200ab152b1a77a0327&v=4
77726177,trufflehog,trufflesecurity/trufflehog,Go,24,"Find, verify, and analyze leaked credentials",1800,18474,https://avatars.githubusercontent.com/u/79229934?v=4
792861139,glance,glanceapp/glance,Go,889,A self-hosted dashboard that puts all your feeds in one place,535,15028,https://avatars.githubusercontent.com/u/159397742?v=4
52481933,navidrome,navidrome/navidrome,Go,17,🎧☁️ Your Personal Streaming Service,998,13598,https://avatars.githubusercontent.com/u/26692192?v=4
26639347,gobuster,OJ/gobuster,Go,12,"Directory/File, DNS and VHost busting tool written in Go",1295,11129,https://avatars.githubusercontent.com/u/28896?u=21e4731a6f66a1f5f2fbee44663ab0b4bc3149c6&v=4
825470378,beszel,henrygd/beszel,Go,43,"Lightweight server monitoring hub with historical data, docker stats, and alerts.",295,9939,https://avatars.githubusercontent.com/u/8519632?u=589ea2e0d623c7514101482c97f68c8219624c5c&v=4
220588935,nezha,nezhahq/nezha,Go,14,":trollface: Self-hosted, lightweight server and website monitoring and O&M tool",1403,8390,https://avatars.githubusercontent.com/u/105093572?v=4
449649393,keploy,keploy/keploy,Go,29,"Unit, API & Integration Testing Agent for Developers. Generate tests, mocks/stubs for your APIs that actually work!",599,6600,https://avatars.githubusercontent.com/u/92252339?v=4
524859634,WatchYourLAN,aceberg/WatchYourLAN,Go,17,Lightweight network IP scanner. Can be used to notify about new hosts and monitor host online/offline history,181,5370,https://avatars.githubusercontent.com/u/1502200?v=4
832321286,openai-go,openai/openai-go,Go,14,The official Go library for the OpenAI API,93,1352,https://avatars.githubusercontent.com/u/14957082?v=4
895029087,mcp-go,mark3labs/mcp-go,Go,42,"A Go implementation of the Model Context Protocol (MCP), enabling seamless integration between LLM applications and external data sources and tools.",61,743,https://avatars.githubusercontent.com/u/17607124?v=4
