id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
111583593,scrcpy,Genymobile/scrcpy,C,338,Display and control your Android device,6628,62140,https://avatars.githubusercontent.com/u/3427627?v=4
3774328,wrk,wg/wrk,C,79,Modern HTTP benchmarking tool,2614,31438,https://avatars.githubusercontent.com/u/94529?v=4
18666758,darknet,pjreddie/darknet,C,56,Convolutional Neural Networks,19457,22281,https://avatars.githubusercontent.com/u/302108?v=4
102578345,lede,coolsnowwolf/lede,C,110,Lean's OpenWrt source,16530,20145,https://avatars.githubusercontent.com/u/31687149?u=caa956c5f80318ea674625f9e9efa49c98335d74&v=4
14812739,libuv,libuv/libuv,C,52,Cross-platform asynchronous I/O,3064,19024,https://avatars.githubusercontent.com/u/4030929?v=4
20159867,stb,nothings/stb,C,71,stb single-file public domain libraries for C/C++,6333,18151,https://avatars.githubusercontent.com/u/7525026?u=a23ba3a549fff291e35446cb32c8979bd29be6c9&v=4
196353673,TDengine,taosdata/TDengine,C,84,"An open-source time-series database with high-performance, scalability and SQL support. It can be widely used in IoT, Connected Vehicles, DevOps, Energy, Finance and other fields",4268,17855,https://avatars.githubusercontent.com/u/48876650?v=4
7634677,openssl,openssl/openssl,C,95,TLS/SSL and crypto library,7770,17793,https://avatars.githubusercontent.com/u/3279138?v=4
63477515,C,TheAlgorithms/C,C,106,"Collection of various algorithms in mathematics, machine learning, computer science, physics, etc implemented in C for educational purposes.",3278,12563,https://avatars.githubusercontent.com/u/20487725?v=4
45821540,openwrt,openwrt/openwrt,C,85,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins.  We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,6975,10800,https://avatars.githubusercontent.com/u/2528830?v=4
23029617,h2o,h2o/h2o,C,104,"H2O - the optimized HTTP/1, HTTP/2, HTTP/3 server",785,9824,https://avatars.githubusercontent.com/u/9275116?v=4
927442,postgres,postgres/postgres,C,49,"Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch",3196,9762,https://avatars.githubusercontent.com/u/177543?v=4
14902556,exploitdb,offensive-security/exploitdb,C,45,The official Exploit Database repository,1885,6923,https://avatars.githubusercontent.com/u/2352090?u=f39712d7390395237fe83f134e38ae570cff7b6f&v=4
414577657,Dummy-Robot,peng-zhihui/Dummy-Robot,C,87,我的超迷你机械臂机器人项目。,1147,6098,https://avatars.githubusercontent.com/u/12994887?u=6bfec84cb512892557cfed7fd7c52b0b0f41f95b&v=4
47057247,vlmcsd,Wind4/vlmcsd,C,42,"KMS Emulator in C (currently runs on Linux including Android, FreeBSD, Solaris, Minix, Mac OS, iOS, Windows with or without Cygwin)",1754,5964,https://avatars.githubusercontent.com/u/3997851?v=4
59771425,zephyr,zephyrproject-rtos/zephyr,C,39,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",3582,5677,https://avatars.githubusercontent.com/u/19595895?v=4
91493088,GoodbyeDPI,ValdikSS/GoodbyeDPI,C,203,GoodbyeDPI — Deep Packet Inspection circumvention utility (for Windows),609,5636,https://avatars.githubusercontent.com/u/3054729?u=db712da584cc0d21a860b786b9ab2f2323758598&v=4
14735429,capstone,capstone-engine/capstone,C,22,"Capstone disassembly/disassembler framework: Core (Arm, Arm64, BPF, EVM, M68K, M680X, MOS65xx, Mips, PPC, RISCV, Sparc, SystemZ, TMS320C64x, Web Assembly, X86, X86_64, XCore) + bindings.",1269,5501,https://avatars.githubusercontent.com/u/13388937?v=4
86245815,pygame,pygame/pygame,C,59,"pygame (the library) is a Free and Open Source python programming language library for making multimedia applications like games built on top of the excellent SDL library. C, Python, Native, OpenGL.",1995,4489,https://avatars.githubusercontent.com/u/20628127?v=4
214011414,WindTerm,kingToolbox/WindTerm,C,196,A professional cross-platform SSH/Sftp/Shell/Telnet/Serial terminal.,279,3837,https://avatars.githubusercontent.com/u/51009775?v=4
34807561,nanopb,nanopb/nanopb,C,17,Protocol Buffers with small code size,624,2788,https://avatars.githubusercontent.com/u/12173937?v=4
3276860,Unity,ThrowTheSwitch/Unity,C,10,Simple Unit Testing for C,717,2360,https://avatars.githubusercontent.com/u/1049138?v=4
438857216,pushdeer,easychen/pushdeer,C,281,开放源码的无App推送服务，iOS14+扫码即用。亦支持快应用/iOS和Mac客户端、Android客户端、自制设备,229,2217,https://avatars.githubusercontent.com/u/1294760?u=7f6a30a62cbba932e36f36a2f913db3c7d0ab997&v=4
39042157,spdk,spdk/spdk,C,13,Storage Performance Development Kit,798,1958,https://avatars.githubusercontent.com/u/13323228?v=4
432844875,orioledb,orioledb/orioledb,C,232,OrioleDB – building a modern cloud-native storage engine (... and solving some PostgreSQL wicked problems)  🇺🇦,20,876,https://avatars.githubusercontent.com/u/35042193?v=4
