id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
65600975,pytorch,pytorch/pytorch,Python,51,Tensors and Dynamic neural networks in Python with strong GPU acceleration,20791,76898,https://avatars.githubusercontent.com/u/21003710?v=4
12888993,core,home-assistant/core,Python,29,:house_with_garden: Open source home automation that puts local control and privacy first.,27587,68053,https://avatars.githubusercontent.com/u/13844975?v=4
71220757,PayloadsAllTheThings,swisskyrepo/PayloadsAllTheThings,Python,12,A list of useful payloads and bypass for Web Application Security and Pentest/CTF,13858,56159,https://avatars.githubusercontent.com/u/12152583?u=e368c891b81d41b1ce12825f52049e5eb146d401&v=4
666299222,open-interpreter,OpenInterpreter/open-interpreter,Python,429,A natural language interface for computers,3825,43818,https://avatars.githubusercontent.com/u/163192481?v=4
676676006,Fooocus,lllyasviel/Fooocus,Python,54,Focus on prompting and generating,3901,33234,https://avatars.githubusercontent.com/u/19834515?u=4c7144779a6b13904fec478c4e98e676b91516ee&v=4
587586087,WeChatMsg,LC044/WeChatMsg,Python,55,提取微信聊天记录，将其导出成HTML、Word、CSV文档永久保存，对聊天记录进行分析生成年度聊天报告,2545,24902,https://avatars.githubusercontent.com/u/95485601?u=a8d780d2fca71e6b5b1bebfbd8f17baaddb8d049&v=4
16479108,wagtail,wagtail/wagtail,Python,7,A Django content management system focused on flexibility and user experience,3621,16968,https://avatars.githubusercontent.com/u/23708009?v=4
710601088,crewAI,joaomdmoura/crewAI,Python,66,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",1236,10078,https://avatars.githubusercontent.com/u/667063?u=c0ea6956bba58ee8baabb6568f0374263ed96f1d&v=4
25129800,gallery-dl,mikf/gallery-dl,Python,8,Command-line program to download image galleries and collections from several image hosting sites,833,9868,https://avatars.githubusercontent.com/u/5375314?v=4
460914281,taipy,Avaiga/taipy,Python,152,Turns Data and AI algorithms into production-ready web applications in no time.,560,7657,https://avatars.githubusercontent.com/u/86434771?v=4
693492151,The-Grand-Complete-Data-Science-Materials,krishnaik06/The-Grand-Complete-Data-Science-Materials,Python,63,,2888,5476,https://avatars.githubusercontent.com/u/20041231?u=9f199efaa177b1071e96cef3d9bb9aa2e591e9da&v=4
549007739,TikTokDownloader,JoeanAmier/TikTokDownloader,Python,26,完全免费开源，基于 Requests 模块实现：TikTok 主页/视频/图集/原声；抖音主页/视频/图集/收藏/直播/原声/合集/评论/账号/搜索/热榜数据采集工具,765,4821,https://avatars.githubusercontent.com/u/49263334?u=42a02c220c618b58a61c1f9e4a39b506cee241de&v=4
775250190,devika,stitionai/devika,Python,1972,"Devika is an Agentic AI Software Engineer that can understand high-level human instructions, break them down into steps, research relevant information, and write code to achieve the given objective. Devika aims to be a competitive open-source alternative to Devin by Cognition AI.",632,4813,https://avatars.githubusercontent.com/u/153954657?v=4
663368311,LLMLingua,microsoft/LLMLingua,Python,48,"To speed up LLMs' inference and enhance LLM's perceive of key information, compress the prompt and KV-Cache, which achieves up to 20x compression with minimal performance loss. ",156,3142,https://avatars.githubusercontent.com/u/6154722?v=4
741790915,01,OpenInterpreter/01,Python,800,The open-source language model computer,269,2800,https://avatars.githubusercontent.com/u/163192481?v=4
332814342,communitynotes,twitter/communitynotes,Python,9,Documentation and source code powering Twitter's Community Notes,170,1271,https://avatars.githubusercontent.com/u/50278?v=4
673696181,comfyui-reactor-node,Gourieff/comfyui-reactor-node,Python,16,Fast and Simple Face Swap Extension Node for ComfyUI,69,756,https://avatars.githubusercontent.com/u/85128026?u=a21af6b40396f4b69c0f3973ff0a738baddc609d&v=4
770153867,MoneyPrinterTurbo,harry0703/MoneyPrinterTurbo,Python,106,利用大模型，一键生成短视频,144,663,https://avatars.githubusercontent.com/u/4928832?u=0bba62680df4765941af459a0087b3cb79315782&v=4
773894671,lightning-thunder,Lightning-AI/lightning-thunder,Python,156,Make PyTorch models Lightning fast! Thunder is a source to source compiler for PyTorch. It enables using different hardware executors at once.,37,599,https://avatars.githubusercontent.com/u/58386951?v=4
762300924,img2img-turbo,GaParmar/img2img-turbo,Python,26,"One-step image-to-image with Stable Diffusion turbo: sketch2image, day2night, and more",45,544,https://avatars.githubusercontent.com/u/24502906?u=ee797b917810455111b59a9ecd9caf67dfac8503&v=4
771116636,VoiceCraft,jasonppy/VoiceCraft,Python,77,Zero-Shot Speech Editing and Text-to-Speech in the Wild,38,489,https://avatars.githubusercontent.com/u/47729801?u=342188c957833a547280cb5ad82a2f876735abaa&v=4
771435022,BlueSpy,TarlogicSecurity/BlueSpy,Python,46,,56,322,https://avatars.githubusercontent.com/u/6975054?u=3bf54c0a5bae1ddf6df2e09f0e06df5560b8b75a&v=4
770153748,MediaCrawler,lewis-007/MediaCrawler,Python,37,,628,244,https://avatars.githubusercontent.com/u/126131146?v=4
773474648,quiet-star,ezelikman/quiet-star,Python,24,Code for Quiet-STaR,28,182,https://avatars.githubusercontent.com/u/963432?u=c099cdc7bede009c0158013ea83a1cf0601580a1&v=4
774685330,MediaCrawler-new,jiji262/MediaCrawler-new,Python,36,小红书笔记 | 评论爬虫、抖音视频 | 评论爬虫、快手视频 | 评论爬虫、B 站视频 ｜ 评论爬虫、微博帖子 ｜ 评论爬虫,250,125,https://avatars.githubusercontent.com/u/168751?u=db06356c22422b5830ad0328628c196a6556845e&v=4
