id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
574523116,awesome-chatgpt-prompts,f/awesome-chatgpt-prompts,HTML,70,This repo includes ChatGPT prompt curation to use ChatGPT better.,14878,108614,https://avatars.githubusercontent.com/u/196477?u=771bf9010ad2c32fe13ff71ceaad5563fc2824d3&v=4
92807616,English-level-up-tips,byoungd/English-level-up-tips,HTML,10,An advanced guide to learn English which might benefit you a lot 🎉 .  离谱的英语学习指南/英语学习教程。,4085,36585,https://avatars.githubusercontent.com/u/16145783?u=d3427dc9181a9a33de66f739b98b282f4c3d13ed&v=4
50617428,mkdocs-material,squidfunk/mkdocs-material,HTML,44,Documentation that simply works,3454,19892,https://avatars.githubusercontent.com/u/932156?u=7e83d7918b08b3b0bb9d190a6719bee81378d381&v=4
246128823,html-css,gustavoguanabara/html-css,HTML,19,Curso de HTML5 e CSS3,3240,13512,https://avatars.githubusercontent.com/u/8683378?u=01b06a154f04dadaa4e4131497fa2442e6323cbc&v=4
60024365,al-folio,alshedivat/al-folio,HTML,17,"A beautiful, simple, clean, and responsive Jekyll theme for academics",10866,10389,https://avatars.githubusercontent.com/u/2126561?u=b434cef91a8c7021cfdcb1e8d918597b78b28036&v=4
488804911,windmill,windmill-labs/windmill,HTML,24,Open-source developer platform to turn scripts into workflows and UIs. Fastest workflow engine (5x vs Airflow). Open-source alternative to Airplane and Retool.,431,9486,https://avatars.githubusercontent.com/u/98025271?v=4
181746158,hyperblog,freddier/hyperblog,HTML,2,Un blog increíble para el curso de Git y Github de Platzi,13084,8897,https://avatars.githubusercontent.com/u/824191?u=b6489963b9bdf24377e1c4dacdf983426c2aaaeb&v=4
165360641,jekyll-theme-chirpy,cotes2020/jekyll-theme-chirpy,HTML,8,"A minimal, responsive, and feature-rich Jekyll theme for technical writing.",5608,7046,https://avatars.githubusercontent.com/u/11371340?u=037659e53b1506326fad9d6fb932155dd0a3e249&v=4
26890199,SVG-Loaders,SamHerbert/SVG-Loaders,HTML,0,Loading icons and small animations built with pure SVG.,4523,6782,https://avatars.githubusercontent.com/u/41557?u=6cbb9b0c88ffff3fcaf568ffb7220eae0541bd00&v=4
83266972,3d-force-graph,vasturiano/3d-force-graph,HTML,3,3D force-directed graph component using ThreeJS/WebGL,815,4616,https://avatars.githubusercontent.com/u/6784226?u=36b61db7588e94f64ae8b11a7ba8091149b9eff0&v=4
51478266,website,kubernetes/website,HTML,6,Kubernetes website and documentation repo: ,14248,4421,https://avatars.githubusercontent.com/u/13629408?v=4
80560502,markdown-guide,mattcone/markdown-guide,HTML,2,The comprehensive Markdown reference guide.,610,3226,https://avatars.githubusercontent.com/u/40424?u=ed5ba2c49eb6e9950799f3797f50fae25c94653d&v=4
10009991,rdkit,rdkit/rdkit,HTML,2,The official sources for the RDKit library,861,2580,https://avatars.githubusercontent.com/u/2018047?v=4
153180924,docsy,google/docsy,HTML,6,A set of Hugo doc templates for launching open source content.,888,2551,https://avatars.githubusercontent.com/u/1342004?v=4
212840200,snakemake,snakemake/snakemake,HTML,1,"This is the development home of the workflow management system Snakemake. For general information, see",541,2221,https://avatars.githubusercontent.com/u/33450111?v=4
757392262,javascript-100-proyectos,midudev/javascript-100-proyectos,HTML,21,100 proyectos de JavaScript con código y vídeos. ¡Gratis!,198,2028,https://avatars.githubusercontent.com/u/1561955?u=9ebfec769d2505d88ee746b7389353c23312bca1&v=4
167405382,ui5-webcomponents,SAP/ui5-webcomponents,HTML,1,UI5 Web Components - the enterprise-flavored sugar on top of native APIs! Build SAP Fiori user interfaces with the technology of your choice.,258,1495,https://avatars.githubusercontent.com/u/2531208?v=4
801009566,ansible-zero-to-hero,iam-veeramalla/ansible-zero-to-hero,HTML,8,Repository to learn Ansible from Zero. This repository covers the complete Ansible fundamentals along with examples required for a DevOps Engineer.,861,457,https://avatars.githubusercontent.com/u/43399466?u=91e78018b666dba78f75f296340e3251942158c9&v=4
