id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
100060912,terminal,microsoft/terminal,C++,29,"The new Windows Terminal and the original Windows console host, all in the same place!",7795,88981,https://avatars.githubusercontent.com/u/6154722?v=4
23357588,protobuf,protocolbuffers/protobuf,C++,15,Protocol Buffers - Google's data interchange format,15032,59557,https://avatars.githubusercontent.com/u/26310541?v=4
39840932,googletest,google/googletest,C++,9,GoogleTest - Google Testing and Mocking Framework,9369,29761,https://avatars.githubusercontent.com/u/1342004?v=4
60246359,ClickHouse,ClickHouse/ClickHouse,C++,24,ClickHouse® is a free analytics DBMS for big data,5744,29013,https://avatars.githubusercontent.com/u/54801242?v=4
116167731,yuzu,yuzu-emu/yuzu,C++,109,Nintendo Switch Emulator,2470,28420,https://avatars.githubusercontent.com/u/35075882?v=4
16587283,xgboost,dmlc/xgboost,C++,5,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",8601,24198,https://avatars.githubusercontent.com/u/11508361?v=4
81227005,faiss,facebookresearch/faiss,C++,39,A library for efficient similarity search and clustering of dense vectors.,2972,22140,https://avatars.githubusercontent.com/u/16943930?v=4
191820100,mediapipe,google/mediapipe,C++,12,"Cross-platform, customizable ML solutions for live and streaming media.",4593,21974,https://avatars.githubusercontent.com/u/1342004?v=4
197275130,winget-cli,microsoft/winget-cli,C++,10,Windows Package Manager CLI (aka winget),1290,20237,https://avatars.githubusercontent.com/u/6154722?v=4
7056202,fmt,fmtlib/fmt,C++,7,A modern formatting library,2064,17041,https://avatars.githubusercontent.com/u/7280830?v=4
1062572,Catch2,catchorg/Catch2,C++,4,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",2862,16652,https://avatars.githubusercontent.com/u/33321405?v=4
3925242,bgfx,bkaradzic/bgfx,C++,4,"Cross-platform, graphics API agnostic, ""Bring Your Own Engine/Framework"" style rendering library.",1802,13062,https://avatars.githubusercontent.com/u/814772?v=4
38581626,pybind11,pybind/pybind11,C++,18,Seamless operability between C++11 and Python,1837,12844,https://avatars.githubusercontent.com/u/17565521?v=4
108102826,carla,carla-simulator/carla,C++,7,Open-source simulator for autonomous driving research.,2907,9261,https://avatars.githubusercontent.com/u/33029185?v=4
23202799,cpprestsdk,microsoft/cpprestsdk,C++,5,The C++ REST SDK is a Microsoft project for cloud-based client-server communication in native code using a modern asynchronous C++ API design. This project aims to help C++ developers connect to and interact with services.,1614,7410,https://avatars.githubusercontent.com/u/6154722?v=4
3884981,JUCE,juce-framework/JUCE,C++,5,"JUCE is an open-source cross-platform C++ application framework for desktop and mobile applications, including VST, VST3, AU, AUv3, RTAS and AAX audio plug-ins.",1446,5150,https://avatars.githubusercontent.com/u/62880632?v=4
167828165,FTXUI,ArthurSonzogni/FTXUI,C++,19,:computer: C++ Functional Terminal User Interface. :heart:,299,4589,https://avatars.githubusercontent.com/u/4759106?v=4
32231207,endless-sky,endless-sky/endless-sky,C++,4,"Space exploration, trading, and combat game.",872,4094,https://avatars.githubusercontent.com/u/11450262?v=4
334165650,SpaceCadetPinball,k4zmu2a/SpaceCadetPinball,C++,25,Decompilation of 3D Pinball for Windows – Space Cadet,172,2691,https://avatars.githubusercontent.com/u/33288308?v=4
40539005,RawTherapee,Beep6581/RawTherapee,C++,3,A powerful cross-platform raw photo processing program,277,2176,https://avatars.githubusercontent.com/u/5844619?u=bd77aa8ab393456fc014a3dab9992fc7c865504f&v=4
558188628,higress,alibaba/higress,C++,10,Next-generation Cloud Native Gateway | 下一代云原生网关,192,1285,https://avatars.githubusercontent.com/u/1961952?v=4
379450253,goldendict-ng,xiaoyifang/goldendict-ng,C++,3,The Next Generation GoldenDict,35,636,https://avatars.githubusercontent.com/u/105986?v=4
622963361,XPKeygen,Endermanch/XPKeygen,C++,31,Windows XP Keygen,19,324,https://avatars.githubusercontent.com/u/44542704?u=40960bd395d7bd5e58dd6eefba8d517fc0bce2e9&v=4
556075876,Algorithms,Kumar-laxmi/Algorithms,C++,22,"A Repository for algorithms in C, C++, Python and Java",223,189,https://avatars.githubusercontent.com/u/76027425?u=638c04e45b7f62360b1688f66b9282bb5279304f&v=4
646247402,fastgron,adamritter/fastgron,C++,74," High-performance JSON to GRON (greppable, flattened JSON) converter",6,175,https://avatars.githubusercontent.com/u/58403584?v=4
