id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
160640094,LeetCodeAnimation,MisterBooo/LeetCodeAnimation,Java,175,Demonstrate all the questions on LeetCode in the form of animation.（用动画的形式呈现解LeetCode题目的思路）,13462,69893,https://avatars.githubusercontent.com/u/15308811?u=de057d7742b3c51c5078e58008323702a941772b&v=4
151834062,advanced-java,doocs/advanced-java,Java,386,😮 Core Interview Questions & Answers For Experienced Java(Backend) Developers | 互联网 Java 工程师进阶知识完全扫盲：涵盖高并发、分布式、高可用、微服务、海量数据处理等领域知识,16973,62567,https://avatars.githubusercontent.com/u/43716716?v=4
173228436,ghidra,NationalSecurityAgency/ghidra,Java,116,Ghidra is a software reverse engineering (SRE) framework,4215,32206,https://avatars.githubusercontent.com/u/11298292?v=4
8859474,jadx,skylot/jadx,Java,133,Dex to Java decompiler,3759,29871,https://avatars.githubusercontent.com/u/118523?u=22c9766bcd42e7f4968002bb79141bbfc1e3ce5d&v=4
159152904,jeecg-boot,jeecgboot/jeecg-boot,Java,197,「企业级低代码平台」前后端分离架构SpringBoot 2.x，SpringCloud，Ant Design&Vue，Mybatis，Shiro，JWT。强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领新的开发模式OnlineCoding->代码生成->手工MERGE，帮助Java项目解决70%重复工作，让开发更关注业务，既能快速提高效率，帮助公司节省成本，同时又不失灵活性。,11512,28956,https://avatars.githubusercontent.com/u/86360035?v=4
44662669,dbeaver,dbeaver/dbeaver,Java,425,Free universal database tool and SQL client,2424,26086,https://avatars.githubusercontent.com/u/34743864?v=4
110211147,spring-boot-demo,xkcoding/spring-boot-demo,Java,97,该项目已成功集成 actuator(监控)、admin(可视化监控)、logback(日志)、aopLog(通过AOP记录web请求日志)、统一异常处理(json级别和页面级别)、freemarker(模板引擎)、thymeleaf(模板引擎)、Beetl(模板引擎)、Enjoy(模板引擎)、JdbcTemplate(通用JDBC操作数据库)、JPA(强大的ORM框架)、mybatis(强大的ORM框架)、通用Mapper(快速操作Mybatis)、PageHelper(通用的Mybatis分页插件)、mybatis-plus(快速操作Mybatis)、BeetlSQL(强大的ORM框架)、upload(本地文件上传和七牛云文件上传)、redis(缓存)、ehcache(缓存)、email(发送各种类型邮件)、task(基础定时任务)、quartz(动态管理定时任务)、xxl-job(分布式定时任务)、swagger(API接口管理测试)、security(基于RBAC的动态权限认证)、SpringSession(Session共享)、Zookeeper(结合AOP实现分布式锁)、RabbitMQ(消息队列)、Kafka(消息队列)、websocket(服务端推送监控服务器运行信息)、socket.io(聊天室)、ureport2(中国式报表)、打包成war文件、集成 ElasticSearch(基本操作和高级查询)、Async(异步任务)、集成Dubbo(采用官方的starter)、MongoDB(文档数据库)、neo4j(图数据库)、docker(容器化)、JPA多数据源、Mybatis多数据源、代码生成器、GrayLog(日志收集)、JustAuth(第三方登录)、LDAP(增删改查)、动态添加/切换数据源、单机限流(AOP + Guava RateLimiter)、分布式限流(AOP + Redis + Lua)、ElasticSearch 7.x(使用官方 Rest High Level Client)、HTTPS、Flyway(数据库初始化)、UReport2(中国式复杂报表)。,8982,25397,https://avatars.githubusercontent.com/u/10429917?u=2ab29bd2c0344eecd8922933cc3141e063c34c9b&v=4
13862381,Telegram,DrKLO/Telegram,Java,83,Telegram for Android source,6818,19721,https://avatars.githubusercontent.com/u/69369?v=4
128018428,Sentinel,alibaba/Sentinel,Java,71,"A powerful flow control component enabling reliability, resilience and monitoring for microservices. (面向云原生微服务的高可用流控防护组件)",6803,18940,https://avatars.githubusercontent.com/u/1961952?v=4
149121954,jdk,openjdk/jdk,Java,104,JDK main-line development,3427,12836,https://avatars.githubusercontent.com/u/41768318?v=4
44804216,termux-app,termux/termux-app,Java,177,Termux - a terminal emulator application for Android OS extendible by variety of packages.,1705,12287,https://avatars.githubusercontent.com/u/8104776?v=4
173335706,dolphinscheduler,apache/dolphinscheduler,Java,66,"Apache DolphinScheduler is a distributed and extensible workflow scheduler platform with powerful DAG visual interfaces, dedicated to solving complex job dependencies in the data pipeline and providing various types of jobs available out of box.",2919,7702,https://avatars.githubusercontent.com/u/47359?v=4
33816473,testcontainers-java,testcontainers/testcontainers-java,Java,32,"Testcontainers is a Java library that supports JUnit tests, providing lightweight, throwaway instances of common databases, Selenium web browsers, or anything else that can run in a Docker container.",1165,5860,https://avatars.githubusercontent.com/u/13393021?v=4
432886173,ja-netfilter,ja-netfilter/ja-netfilter,Java,273,A javaagent framework,1563,6332,https://avatars.githubusercontent.com/u/95430524?v=4
335164964,dataease,dataease/dataease,Java,85,人人可用的开源数据可视化分析工具。,1086,5609,https://avatars.githubusercontent.com/u/75054108?v=4
203183673,zfile,zhaojun1998/zfile,Java,65,在线云盘、网盘、OneDrive、云存储、私有云、对象存储、h5ai,1104,4820,https://avatars.githubusercontent.com/u/35387985?u=fba1462b8e7aa3a01a35f96cf33d840e0f9f1f41&v=4
320785435,LSPosed,LSPosed/LSPosed,Java,139,LSPosed Framework,687,4757,https://avatars.githubusercontent.com/u/75879071?v=4
47880207,JDA,DV8FromTheWorld/JDA,Java,25,Java wrapper for the popular chat & VOIP service: Discord https://discord.com,628,2928,https://avatars.githubusercontent.com/u/1479909?u=4e99311628e54ebf71b43988c68e0be6c64aaec5&v=4
