id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
126577260,javascript-algorithms,trekhleb/javascript-algorithms,JavaScript,89,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,30135,187336,https://avatars.githubusercontent.com/u/3000285?u=1e62782f227030b78b7aa78cbbcab5f8a24e658a&v=4
15634981,godot,godotengine/godot,C++,61,Godot Engine – Multi-platform 2D and 3D game engine,20240,89408,https://avatars.githubusercontent.com/u/6318500?v=4
152870372,weekly,ruanyf/weekly,,87,科技爱好者周刊，每周五发布,2798,45810,https://avatars.githubusercontent.com/u/905434?v=4
643445235,lobe-chat,lobehub/lobe-chat,TypeScript,273,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / Azure /  DeepSeek), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Vision/TTS) and plugin system. One-click FREE deployment of your private ChatGPT/ Claude application.",9394,41427,https://avatars.githubusercontent.com/u/131470832?v=4
695864515,Deep-Live-Cam,hacksider/Deep-Live-Cam,Python,132,real time face swap and one-click video deepfake with only a single image,5145,36282,https://avatars.githubusercontent.com/u/1267200?v=4
571613891,supervision,roboflow/supervision,Python,459,We write your reusable computer vision tools. 💜,1587,21013,https://avatars.githubusercontent.com/u/53104118?v=4
6720403,simple-icons,simple-icons/simple-icons,JavaScript,107,SVG icons for popular brands,2603,20310,https://avatars.githubusercontent.com/u/29872746?v=4
365005377,btop,aristocratos/btop,C++,109,A monitor of resources,610,19723,https://avatars.githubusercontent.com/u/59659483?u=e7a780662f1876525a5d2f7f642fa3f8fe56b1fe&v=4
776854298,storm,stanford-oval/storm,Python,331,An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.,1009,11046,https://avatars.githubusercontent.com/u/13667124?v=4
254456021,libcimbar,sz3/libcimbar,C++,227,Optimized implementation for color-icon-matrix barcodes,219,3127,https://avatars.githubusercontent.com/u/5728104?v=4
762303728,self-hosted-ai-starter-kit,n8n-io/self-hosted-ai-starter-kit,,81,"The Self-hosted AI Starter Kit is an open-source template that quickly sets up a local AI environment. Curated by n8n, it provides essential tools for creating secure, self-hosted AI workflows.",326,2367,https://avatars.githubusercontent.com/u/45487711?v=4
324569839,YimMenu,YimMenu/YimMenu,C++,17,"YimMenu, a GTA V menu protecting against a wide ranges of the public crashes and improving the overall experience.",1213,1544,https://avatars.githubusercontent.com/u/106739674?v=4
531653392,Introduction_to_Machine_Learning,SharifiZarchi/Introduction_to_Machine_Learning,Jupyter Notebook,138,دوره‌ی مقدمه‌ای بر یادگیری ماشین، برای دانشجویان,181,915,https://avatars.githubusercontent.com/u/6183533?u=56e3d415c9fcb5596f0c8664d48ca940c16559aa&v=4
