id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
8514,rails,rails/rails,Ruby,53,Ruby on Rails,21541,54128,https://avatars.githubusercontent.com/u/4223?v=4
65252,jekyll,jekyll/jekyll,Ruby,42,:globe_with_meridians: Jekyll is a blog-aware static site generator in Ruby,10283,47722,https://avatars.githubusercontent.com/u/3083652?v=4
8681349,huginn,huginn/huginn,Ruby,54,Create agents that monitor and act on your behalf.  Your agents are standing by!,3572,40149,https://avatars.githubusercontent.com/u/23225142?v=4
13840241,devdocs,freeCodeCamp/devdocs,Ruby,45,API Documentation Browser,2268,33020,https://avatars.githubusercontent.com/u/9892522?v=4
481872,vagrant,hashicorp/vagrant,Ruby,23,Vagrant is a tool for building and distributing development environments.,4486,25596,https://avatars.githubusercontent.com/u/761456?v=4
308770,devise,heartcombo/devise,Ruby,11,Flexible authentication solution for Rails with Warden.,5590,23546,https://avatars.githubusercontent.com/u/59584037?v=4
73648678,forem,forem/forem,Ruby,27,For empowering community 🌱,3921,21294,https://avatars.githubusercontent.com/u/65030610?v=4
538746,ruby,ruby/ruby,Ruby,27,The Ruby Programming Language,5443,21124,https://avatars.githubusercontent.com/u/210414?v=4
202291859,chatwoot,chatwoot/chatwoot,Ruby,65,"Open-source customer engagement suite, an alternative to Intercom, Zendesk, Salesforce Service Cloud etc. 🔥💬",2679,17531,https://avatars.githubusercontent.com/u/23416667?v=4
2203645,CocoaPods,CocoaPods/CocoaPods,Ruby,9,The Cocoa Dependency Manager.,2703,14341,https://avatars.githubusercontent.com/u/1189714?v=4
88740103,postal,postalserver/postal,Ruby,28,✉️ A fully featured open source mail delivery platform for incoming & outgoing e-mail,984,13443,https://avatars.githubusercontent.com/u/58169103?v=4
1157388,tmuxinator,tmuxinator/tmuxinator,Ruby,14,Manage complex tmux sessions easily,637,12244,https://avatars.githubusercontent.com/u/6574276?v=4
106995,sinatra,sinatra/sinatra,Ruby,6,Classy web-development dressed in a DSL (official / canonical repo),2126,12042,https://avatars.githubusercontent.com/u/8312?v=4
69193081,how-to-contribute-to-open-source,freeCodeCamp/how-to-contribute-to-open-source,Ruby,21,A guide to contributing to open source,1771,8324,https://avatars.githubusercontent.com/u/9892522?v=4
21829,factory_bot,thoughtbot/factory_bot,Ruby,6,A library for setting up Ruby objects as test data.,2642,7852,https://avatars.githubusercontent.com/u/6183?v=4
301573344,community,community/community,Ruby,22,"Public feedback discussions for: GitHub Mobile, GitHub Discussions, GitHub Codespaces, GitHub Sponsors, GitHub Issues and more!",2778,6193,https://avatars.githubusercontent.com/u/93784371?v=4
93163073,dependabot-core,dependabot/dependabot-core,Ruby,13,🤖 Dependabot's core logic for creating update PR's.,914,3688,https://avatars.githubusercontent.com/u/27347476?v=4
1404127,ruby-jwt,jwt/ruby-jwt,Ruby,2,A ruby implementation of the RFC 7519 OAuth JSON Web Token (JWT) standard.,379,3533,https://avatars.githubusercontent.com/u/10998651?v=4
614070,rubygems,rubygems/rubygems,Ruby,2,Library packaging and distribution for Ruby.,1856,3496,https://avatars.githubusercontent.com/u/208761?v=4
10088951,theodinproject,TheOdinProject/theodinproject,Ruby,52,Main Website for The Odin Project,2018,3193,https://avatars.githubusercontent.com/u/4441966?v=4
200302808,view_component,ViewComponent/view_component,Ruby,5,"A framework for building reusable, testable & encapsulated view components in Ruby on Rails.",415,3067,https://avatars.githubusercontent.com/u/93401166?v=4
17175144,homebrew-command-not-found,Homebrew/homebrew-command-not-found,Ruby,2,🔍 Ubuntu’s command-not-found equivalent for Homebrew on macOS,54,362,https://avatars.githubusercontent.com/u/1503512?v=4
621831442,ruby-lsp-rails,Shopify/ruby-lsp-rails,Ruby,10,A Ruby LSP extension for Rails,10,358,https://avatars.githubusercontent.com/u/8085?v=4
66497320,dd-trace-rb,DataDog/dd-trace-rb,Ruby,3,Datadog Tracing Ruby Client,363,275,https://avatars.githubusercontent.com/u/365230?v=4
737018224,rubocop-rails-omakase,rails/rubocop-rails-omakase,Ruby,114,Omakase Ruby styling for Rails,11,213,https://avatars.githubusercontent.com/u/4223?v=4
