id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
1863329,laravel,laravel/laravel,PHP,112,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.",22909,70913,https://avatars.githubusercontent.com/u/958072?v=4
7548986,framework,laravel/framework,PHP,58,The Laravel Framework.,9501,27805,https://avatars.githubusercontent.com/u/958072?v=4
458058,symfony,symfony/symfony,PHP,37,The Symfony PHP framework,8811,27408,https://avatars.githubusercontent.com/u/143937?v=4
2579314,Faker,fzaninotto/Faker,PHP,18,Faker is a PHP library that generates fake data for you,3419,26585,https://avatars.githubusercontent.com/u/99944?u=24e77d6928aa3af0d7cb71cf5097fcdb9ed23c53&v=4
60243197,server,nextcloud/server,PHP,220,"☁️ Nextcloud server, a safe home for all your data",3183,20054,https://avatars.githubusercontent.com/u/19211038?v=4
2889328,WordPress,WordPress/WordPress,PHP,28,"WordPress, Git-ified. This repository is just a mirror of the WordPress subversion repository. Please do not send pull requests. Submit pull requests to https://github.com/WordPress/wordpress-develop and patches to https://core.trac.wordpress.org/ instead.",11572,16595,https://avatars.githubusercontent.com/u/276006?v=4
1631570,PHP-Parser,nikic/PHP-Parser,PHP,36,A PHP parser written in PHP,890,15641,https://avatars.githubusercontent.com/u/216080?v=4
12615154,laravel-debugbar,barryvdh/laravel-debugbar,PHP,25,Laravel Debugbar (Integrates PHP Debug Bar),1399,14402,https://avatars.githubusercontent.com/u/973269?u=5c91f55a44fa388c096c4d77111346dee758bd44&v=4
2884111,magento2,magento/magento2,PHP,17,"All Submissions you make to Magento Inc. (""Magento"") through GitHub are subject to the following terms and conditions: (1) You grant Magento a perpetual, worldwide, non-exclusive, no charge, royalty free, irrevocable license under your applicable copyrights and patents to reproduce, prepare derivative works of, display, publically perform, sublicense and distribute any feedback, ideas, code, or other information (“Submission"") you submit through GitHub. (2) Your Submission is an original work of authorship and you are the owner or are legally entitled to grant the license stated above. (3) You agree to the Contributor License Agreement found here:  https://github.com/magento/magento2/blob/master/CONTRIBUTOR_LICENSE_AGREEMENT.html",9016,10228,https://avatars.githubusercontent.com/u/168457?v=4
2699935,PHP_CodeSniffer,squizlabs/PHP_CodeSniffer,PHP,23,PHP_CodeSniffer tokenizes PHP files and detects violations of a defined set of coding standards.,1464,9650,https://avatars.githubusercontent.com/u/997547?v=4
597887,orm,doctrine/orm,PHP,13,Doctrine Object Relational Mapper (ORM),2432,9345,https://avatars.githubusercontent.com/u/209254?v=4
364315,predis,predis/predis,PHP,15,A flexible and feature-complete Redis client for PHP.,952,7195,https://avatars.githubusercontent.com/u/69525311?v=4
42261096,fuzzdb,fuzzdb-project/fuzzdb,PHP,24,Dictionary of attack patterns and primitives for black-box application fault injection and resource discovery.,2002,6914,https://avatars.githubusercontent.com/u/14221972?v=4
6763587,PrestaShop,PrestaShop/PrestaShop,PHP,126,PrestaShop is the universal open-source software platform to build your e-commerce solution.,4446,6715,https://avatars.githubusercontent.com/u/2815696?v=4
9791525,DVWA,digininja/DVWA,PHP,34,Damn Vulnerable Web Application (DVWA),2199,6509,https://avatars.githubusercontent.com/u/117081?u=cee7912aa7d3832b009472e54c3d6f5aaacd9c61&v=4
76064827,mailcow-dockerized,mailcow/mailcow-dockerized,PHP,33,mailcow: dockerized - 🐮 + 🐋 = 💕 - we stand with 🇺🇦,867,5505,https://avatars.githubusercontent.com/u/23747925?v=4
9826184,elasticsearch-php,elastic/elasticsearch-php,PHP,7,Official PHP client for Elasticsearch.,943,4960,https://avatars.githubusercontent.com/u/6764390?v=4
60010673,elementor,elementor/elementor,PHP,21,"The most advanced frontend drag & drop page builder. Create high-end, pixel perfect websites at record speeds. Any theme, any page, any design.",1136,4615,https://avatars.githubusercontent.com/u/47606894?v=4
248372441,filament,filamentphp/filament,PHP,57,"Admin panel, form builder and table builder for Laravel. Built with the TALL stack. Designed for humans.",588,4417,https://avatars.githubusercontent.com/u/64450473?v=4
439861,moodle,moodle/moodle,PHP,12,Moodle - the world's open source learning platform,5624,4298,https://avatars.githubusercontent.com/u/168672?v=4
41463886,CodeIgniter4,codeigniter4/CodeIgniter4,PHP,17,Open Source PHP Framework (originally from EllisLab),1641,4288,https://avatars.githubusercontent.com/u/44521256?v=4
141720301,countries-states-cities-database,dr5hn/countries-states-cities-database,PHP,37,"🌍 World countries, states, regions, provinces, cities, towns in JSON, SQL, XML, YAML, and CSV. All Countries, States, Cities with ISO2, ISO3, Country Code, Phone Code, Capital, Native Language, Timezones, Latitude, Longitude, Region, Subregion, Flag Emoji, and Currency. #countries #states #cities",1586,3640,https://avatars.githubusercontent.com/u/6929121?u=5b785c4cdd1486cd881b6cb9f4d1561a0471c97c&v=4
1957456,dolibarr,Dolibarr/dolibarr,PHP,21,"Dolibarr ERP CRM is a modern software package to manage your company or foundation's activity (contacts, suppliers, invoices, orders, stocks, agenda, accounting, ...). It is open source software (written in PHP) and designed for small and medium businesses, foundations and freelancers. You can freely install, use and distribute it as a standalone application or as a web application to use it from every internet access and media.",2131,3417,https://avatars.githubusercontent.com/u/877491?v=4
524886955,log-viewer,opcodesio/log-viewer,PHP,671,Fast and beautiful Log Viewer for Laravel,84,1664,https://avatars.githubusercontent.com/u/106914022?v=4
491456510,CloudPeler,zidansec/CloudPeler,PHP,34,"CrimeFlare is a useful tool for bypassing websites protected by CloudFlare WAF, with this tool you can easily see the real IP of websites that have been protected by CloudFlare. The resulting information is certainly very useful for conducting further penetration testing, and analyzing websites with the same server.",55,297,https://avatars.githubusercontent.com/u/48168726?u=1653ce1a9a21866438ebd05ccd42266288f07a83&v=4
