id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
27442967,fastlane,fastlane/fastlane,Ruby,3,🚀 The easiest way to automate building and releasing your iOS and Android apps,5626,37662,https://avatars.githubusercontent.com/u/11098337?v=4
481872,vagrant,hashicorp/vagrant,Ruby,2,Vagrant is a tool for building and distributing development environments.,4449,25405,https://avatars.githubusercontent.com/u/761456?v=4
308770,devise,heartcombo/devise,Ruby,4,Flexible authentication solution for Rails with Warden.,5577,23448,https://avatars.githubusercontent.com/u/59584037?v=4
538746,ruby,ruby/ruby,Ruby,7,The Ruby Programming Language,5402,20900,https://avatars.githubusercontent.com/u/210414?v=4
202291859,chatwoot,chatwoot/chatwoot,Ruby,7,"Open-source customer engagement suite, an alternative to Intercom, Zendesk, Salesforce Service Cloud etc. 🔥💬",2491,16503,https://avatars.githubusercontent.com/u/23416667?v=4
3195124,sidekiq,sidekiq/sidekiq,Ruby,4,"Simple, efficient background processing for Ruby",2367,12703,https://avatars.githubusercontent.com/u/124714131?v=4
3314,spree,spree/spree,Ruby,2,Open Source multi-language/multi-currency/multi-store eCommerce platform,4929,12424,https://avatars.githubusercontent.com/u/56702?v=4
1918677,fluentd,fluent/fluentd,Ruby,1,Fluentd: Unified Logging Layer (project under CNCF),1318,12257,https://avatars.githubusercontent.com/u/859518?v=4
15435,liquid,Shopify/liquid,Ruby,3,"Liquid markup language. Safe, customer facing template language for flexible web apps. ",1372,10484,https://avatars.githubusercontent.com/u/8085?v=4
1333863,kaminari,kaminari/kaminari,Ruby,1,"⚡ A Scope & Engine based, clean, powerful, customizable and sophisticated paginator for Ruby webapps",1082,8440,https://avatars.githubusercontent.com/u/5637951?v=4
587311,omniauth,omniauth/omniauth,Ruby,0,OmniAuth is a flexible authentication system utilizing Rack middleware.,1003,7761,https://avatars.githubusercontent.com/u/17064356?v=4
5160706,dotenv,bkeepers/dotenv,Ruby,1,A Ruby gem to load environment variables from `.env`. ,513,6406,https://avatars.githubusercontent.com/u/173?u=ac9aaace45a2160526833001803d7d659eb7bd1b&v=4
1548802,ransack,activerecord-hackery/ransack,Ruby,4,Object-based searching. ,774,5494,https://avatars.githubusercontent.com/u/5951504?v=4
2889230,active_model_serializers,rails-api/active_model_serializers,Ruby,1,ActiveModel::Serializer implementation and Rails hooks,1410,5296,https://avatars.githubusercontent.com/u/2820360?v=4
404319,rest-client,rest-client/rest-client,Ruby,0,"Simple HTTP and REST client for Ruby, inspired by microframework syntax for specifying actions.",958,5223,https://avatars.githubusercontent.com/u/2386701?v=4
2802565,doorkeeper,doorkeeper-gem/doorkeeper,Ruby,4,Doorkeeper is an OAuth 2 provider for Ruby on Rails / Grape.,1072,5203,https://avatars.githubusercontent.com/u/7275750?v=4
3898922,zammad,zammad/zammad,Ruby,1,Zammad is a web based open source helpdesk/customer support system,675,3716,https://avatars.githubusercontent.com/u/1380327?v=4
1172597,shoulda-matchers,thoughtbot/shoulda-matchers,Ruby,1,Simple one-liner tests for common Rails functionality,906,3438,https://avatars.githubusercontent.com/u/6183?v=4
10088951,theodinproject,TheOdinProject/theodinproject,Ruby,6,Main Website for The Odin Project,1981,2812,https://avatars.githubusercontent.com/u/4441966?v=4
3277842,google-api-ruby-client,googleapis/google-api-ruby-client,Ruby,3,REST client for Google APIs,926,2693,https://avatars.githubusercontent.com/u/16785467?v=4
284824224,ruby-openai,alexrudall/ruby-openai,Ruby,2,OpenAI API + Ruby! 🤖❤️ Now multi-tenant ready!,194,1863,https://avatars.githubusercontent.com/u/7175262?u=1c7a93502c0d7247a8f3e7383b100405f07f2d9d&v=4
29151578,rswag,rswag/rswag,Ruby,1,Seamlessly adds a Swagger to Rails-based API's,395,1770,https://avatars.githubusercontent.com/u/55741034?v=4
32104924,sprockets,rails/sprockets,Ruby,0,Rack-based asset packaging system,805,905,https://avatars.githubusercontent.com/u/4223?v=4
188880371,tapioca,Shopify/tapioca,Ruby,3,The swiss army knife of RBI generation,101,589,https://avatars.githubusercontent.com/u/8085?v=4
3276877,Ceedling,ThrowTheSwitch/Ceedling,Ruby,0,Ruby-based unit testing and build system for C projects,236,525,https://avatars.githubusercontent.com/u/1049138?v=4
